,Data
0,"7.30pm Pakistan have won the toss, will bat first. Shinwari and Farhan in, Shaheen Afridi and Fakhar out"
1,"Lyon to Babar Azam, no run spins in from round the stumps, defended."
2,"Lyon to Babar Azam, 1 wide sharp turn from middle and leg, looks to tickle fine but misses. Excellent take down leg, given wide though."
3,"Lyon to Babar Azam, no run deceived in flight as he steps out to flick, played too early. Hit on the pad."
4,"Lyon to Babar Azam, no run lobs off the inside edge to where a backward short leg would be. At the moment, he isn't reading the turn properly."
5,"Lyon to Babar Azam, FOUR runs steps out and belts this back over the bowler's head. Got very close to the pitch of the ball and went through with the stroke. Excellent timing."
6,"Lyon to Babar Azam, 1 wide looks to whip this square, beaten. But there's too much turn."
7,"Lyon to Babar Azam, no run defended from the crease into the leg side"
8,"Lyon to Babar Azam, no run drifts away from a length on off, deadbats it away."
9,"Coulter-Nile to Sahibzada Farhan, no run movement away, the length is quite full as he lands on off stump, defended to extra cover."
10,"Coulter-Nile to Sahibzada Farhan, no run late movement from outside off, squared up by the length. Beaten. Superb delivery."
11,"Coulter-Nile to Sahibzada Farhan, FOUR runs flashes to get a thick edge that beats the slip fielder to the third man boundary. Saw the width, feet didn't move but went through with the stroke."
12,"Coulter-Nile to Sahibzada Farhan, no run beauty! Leaves him late to whizz past the outside edge as he wafts at the delivery."
13,"Coulter-Nile to Sahibzada Farhan, no run beaten again! Top class bowling. Late movement in the air, movement off the pitch from length outside off, Farhan clueless as he's beaten again."
14,"Coulter-Nile to Sahibzada Farhan, no run steps out to belt this over the top but Coulter-Nile bangs it in to cramp him for room, defended."
15,"Lyon to Babar Azam, no run hit on the pad as he looks to flick. Rolls to short fine leg"
16,"Lyon to Babar Azam, FOUR runs swept but the top-edge just trickles to the deep backward square leg boundary."
17,"Lyon to Babar Azam, 1 run turns this gently behind square into the leg side."
18,"Lyon to Sahibzada Farhan, no run right to the pitch of the ball as he drives to mid-off."
19,"Lyon to Sahibzada Farhan, no run skids one on a length from middle, rushed into his defensive stroke."
20,"Lyon to Sahibzada Farhan, no run works this to square leg, can't beat Maxwell."
21,"Coulter-Nile to Babar Azam, FOUR runs pulled in front of square, splits the gap between midwicket and mid-on. Touch short, he got it high on the bat but it still had enough."
22,"Coulter-Nile to Babar Azam, 1 run back of length on middle and leg, tucked off his hip to deep square"
23,"Coulter-Nile to Sahibzada Farhan, 1 run flashes to get a thick edge, down to square third man."
24,"Coulter-Nile to Babar Azam, SIX runs rides the bounce and then upper cuts this short ball to clear third man. So very nicely executed ramp. Used the pace superbly. Not sure why NCN is suddenly going short."
25,"Coulter-Nile to Babar Azam, 2 runs unfurls his wrists to hit this behind point, two to square third man."
26,"Coulter-Nile to Babar Azam, 1 run wrists this short of length delivery to deep square."
27,"Lyon to Babar Azam, FOUR runs clean hitting right out of the top drawer. Steps out and lofts this tossed up delivery over mid-off. Didn't get to the pitch but it didn't matter."
28,"Lyon to Babar Azam, 1 run shortens his length, worked off his hip to deep square."
29,"Lyon to Sahibzada Farhan, SIX runs down on one knee as he swings this over the bowler's head, clears the ropes effortlessly."
30,"Lyon to Sahibzada Farhan, no run sharp turn from length on middle, tucked to midwicket"
31,"Lyon to Sahibzada Farhan, FOUR runs looks to go long-off, but ends up slicing it because the ball drifted away. Gave it all his might, so he cleared the infield and then the ball trickled away to the cover fence."
32,"Lyon to Sahibzada Farhan, no run gets on top of the bounce and turns to midwicket."
33,"Tye to Babar Azam, no run slower and fuller outside off, squeezed to point."
34,"Tye to Babar Azam, no run shortens his length, pulled straight to midwicket"
35,"Tye to Babar Azam, 1 run dabs this behind point for a single"
36,"Tye to Sahibzada Farhan, 1 run length ball skidded through, hit this high on the bat as he attempted a flat-batted pull, down to mid-on for a quick single."
37,"Tye to Babar Azam, 1 run steered behind point for an easy single"
38,"Tye to Sahibzada Farhan, SIX runs muscled and it clears the ropes at long-on. Fetched the slower delivery from outside off, magnificent strike."
39,"Short to Babar Azam, FOUR runs so clever, uses the bowler's pace and then literally deflects this off the keeper's glove to beat short third man"
40,"Short to Babar Azam, 1 run turns this gently into the leg side"
41,"Short to Sahibzada Farhan, no run lunges forward and turns this into the leg side"
42,"Short to Sahibzada Farhan, no run steps out and mistimes this lofted hit off a thick inside edge to mid-on"
43,"Short to Sahibzada Farhan, 1 run chipped with the spin, on the bounce to long-on."
44,"Short to Babar Azam, 1 run gentle tuck into the leg side, behind square for a single"
45,"Zampa to Babar Azam, 1 run sharp turn from length on off, worked to the legside"
46,"Zampa to Sahibzada Farhan, 1 run squared up but he manages to get a thick outside edge to short third man for a quick single"
47,"Zampa to Babar Azam, 1 run gets right to the pitch as he eases to long-off"
48,"Zampa to Sahibzada Farhan, no run squeezes this yorker-length delivery back to the bowler. Looked to go downtown"
49,"Zampa to Sahibzada Farhan, 1 run once again was looking to wind up and slog, but couldn't get underneath the flight. Bowled full and flat."
50,"Zampa to Babar Azam, 1 run slider which he bunts into the off side behind point. Excellent start."
51,"Short to Babar Azam, no run mistimes an attempted slap to cover. Looked to hit the gap at point."
52,"Short to Babar Azam, 2 runs worked with the spin towards deep midwicket, Maxwell had some work to do in getting to his left from the ropes."
53,"Short to Babar Azam, no run leading edge that rolls back to the bowler."
54,"Short to Babar Azam, 1 run drills this down to long-off"
55,"Short to Sahibzada Farhan, no run beauty! Didn't read the wrong'un at all. Landed this off a length and got this to turn away to square him up. Bounce as well. Superb"
56,"Short to Sahibzada Farhan, no run beaten by conventional spin! Beats the inside edge to hit the pad as he attempted a drive"
57,"Zampa to Babar Azam, no run bowled full outside off, driven hard to cover."
58,"Zampa to Babar Azam, 1 run driven inside-out with the spin to wide long-off."
59,"Zampa to Sahibzada Farhan, 1 wide sees the batsman try and give him the charge so drops this short, loses his direction and fires it wide. Wide called."
60,"Zampa to Sahibzada Farhan, 1 run full toss which he toe-ends on the drive to long-off."
61,"Zampa to Babar Azam, 1 run works this off length to midwicket"
62,"Zampa to Sahibzada Farhan, no run steps out, but Zampa cramps him for room by drifting this in at a length, defended back."
63,"Zampa to Sahibzada Farhan, 1 run rocks back and flat-bats this pull to long-on."
64,"Short to Sahibzada Farhan, 1 run good length on off, and getting big on his body. Uncomfortably pulled to long on"
65,"Short to Babar Azam, no run overpitched on leg stump, and he meets the ball on the front foot. Nudged to cover"
66,"Short to Babar Azam, 2 runs overpitched on leg, and clipped past midwicket to the man in the deep. Enough time to jog back for the second"
67,"Short to Babar Azam, 1 wide slower ball, but spinning after hitting the deck. Babar misses the flick"
68,"Short to Babar Azam, 1 run length ball on off, and nudged off his pads to square leg. They scamper across for one"
69,"Short to Sahibzada Farhan, no run full on leg stump, and he goes down the ground to swing across the line. Misses, hits his pad, and the ball rolls away to point. They consider reviewing, but eventually decide not to"
70,"Short to Sahibzada Farhan, 1 run full on leg stump, and worked away to midwicket. Man from the deep sprints in, and that means they stick to the single"
71,"Zampa to Sahibzada Farhan, no run length ball outside off, and skidding inwards. Uses his feet in a bid to muscle it to long off, but mistimes it back"
72,"Zampa to Sahibzada Farhan, SIX runs full on leg, and that's been slog swept over cow corner! Slower from Zampa, only 80.5kph, and punished by the new man"
73,"Zampa to Sahibzada Farhan, no run tossed up on middle, and drifting in. Quicker by 10kph. Tries to drive, but inside edges it to his pads"
74,"Zampa to Sahibzada Farhan, 1 run full on off, and he muscles a mistimed drive to long on for a jogging single"
75,"Zampa to Babar Azam, 1 run full on off, and smothered off his pads with the angled bat to the leg side"
76,"Zampa to Sahibzada Farhan, 2 runs shorter from Farhan. He skips down the wicket and cuts square to McDermott in the deep"
77,"Lyon to Babar Azam, 1 run back of a length outside off, and turning inwards. Nudged off his pads to square leg to a ball that bounced extra"
78,"Lyon to Sahibzada Farhan, no run shart turn inwards. Back of a length outside off, and cut from near his body to the off side"
79,"Lyon to Sahibzada Farhan, 1 run tossed up outside off, cut against the spin off the back foot to the man at deep point"
80,"Lyon to Babar Azam, 1 run full on off, and driven down the ground to long off. They skip across for the single, and that's Babar's half-century!"
81,"Lyon to Sahibzada Farhan, OUT Tye holds on! Farhan wanted the release shot, but couldn't time it at all. Loses one hand on the bat, and the mistimed slice goes to long off"
82,"Lyon to Hafeez, FOUR runs lucky! Under cuts it through the keeper's legs. Skiddy delivery that came on too quick"
83,"Tye to Babar Azam, OUT another one! Chops on. Fuller outside off, and he drives away from his body. The ball zips in, and takes the inside of his bat. Massive wicket"
84,"Tye to Malik, no run full on off, and zipping in. Clipped off his pads to square leg"
85,"Tye to Malik, 1 run short on off, and he swivels well. Pulled to deep midwicket off the back foot"
