,Data
0,"Dilshan to Marsh, no run nicely bowled, slows this down, Marsh has time to think what to do, he ends up playing at it, and the turn beats his bat"
1,"Dilshan to Marsh, no run and follows it up with a rubbish short ball, Marsh finds extra cover, though"
2,"Dilshan to Marsh, no run full and straight, pushed back to the bowler"
3,"Dilshan to Marsh, no run"
4,"Dilshan to Marsh, 2 runs short, flat, quick, punched away for a couple"
5,"Dilshan to Marsh, no run"
6,"Herath to Hussey, no run low trajectory, turning into the pads, defended back"
7,"Herath to Hussey, no run pushed to silly mid-on"
8,"Herath to Hussey, 1 run flat into the pads, swept away along the ground"
9,"Herath to Marsh, no run defended off the front foot"
10,"Herath to Marsh, no run shout for lbw as he misses on the sweep, but he has got the front leg outside the line of off"
11,"Herath to Marsh, no run turning into the pads, defended to midwicket"
12,"Lakmal to Hussey, no run short of a length, angling across him, left alone"
13,"Lakmal to Hussey, 1 run length ball outside off, drops it wide of cover and charges through for a single"
14,"Lakmal to Marsh, no run starts outside off, angles further away, left alone"
15,"Lakmal to Marsh, no run looks to cut, not enough room, ends up paying it into the ground"
16,"Lakmal to Marsh, no run good bouncer, over the stumps, not too short, marsh wanted to pull, but pulled out late"
17,"Lakmal to Marsh, no run another good accurate bouncer, over the stumps, Marsh sways out of the line"
18,"Herath to Hussey, no run length ball, turning in towards off, defended off the back foot"
19,"Herath to Hussey, 2 runs no slip or short third man, and he opens the face on a fullish delivery, and steals a couple"
20,"Herath to Hussey, no run full on off, pushed back to the bowler"
21,"Herath to Hussey, no run flights this one, Hussey is forward to cover the turn and defend"
22,"Herath to Hussey, no run shimmies down, pushes this to silly mid-on"
23,"Herath to Hussey, 1 run full on the pads, places this between the two midwickets"
24,"Lakmal to Hussey, 1 run short, doesn't bounce high, pulled away from waist-high, all along the ground"
25,"Lakmal to Marsh, 2 leg byes short of a length, on the pads, guided to fine leg"
26,"Lakmal to Marsh, no run bouncer, this time too short, easy to duck under"
27,"Lakmal to Marsh, no run length ball angling away, driven away to mid-off"
28,"Lakmal to Marsh, no run short again, down the leg side, he stays away from it"
29,"Lakmal to Marsh, FOUR runs Marsh has been suffering under the sun, asking for replenishing drinks for the second time in two overs, but before that he has enough energy to crash this short delivery into the point boundary. Dismissed in front of point"
30,"Herath to Hussey, no run flat, on off, defended from deep inside the crease"
31,"Herath to Hussey, no run chips down the track, pushes this to midwicket"
32,"Herath to Hussey, no run lower trajectory again, defends from the crease"
33,"Herath to Hussey, SIX runs Hussey beats the leg-side field. I mean you can't place fielders in the stands! Comes down the track again, to the pitch of it, and then lefts it over midwicket"
34,"Herath to Hussey, no run defended off the front foot"
35,"Herath to Hussey, no run turning into the pads, pushed t square leg"
36,"Dilshan to Marsh, no run slightly short, rocks back and punches this to cover"
37,"Dilshan to Marsh, 2 runs finds the gap with this punch shot, wide of cover"
38,"Dilshan to Marsh, no run flighted on middle and leg, blocked back to him"
39,"Dilshan to Marsh, no run overpitched, pushed to deepish mid-off"
40,"Dilshan to Marsh, 1 run on the pads, deflected to fine leg"
41,"Dilshan to Hussey, no run full, on off, defended to extra cover"
42,"Herath to Marsh, no run full, flat, defended back"
43,"Herath to Marsh, no run swept away fine, but can't beat short fine leg"
44,"Herath to Marsh, OUT Bowled'im! His average falls to 111! A potential nelson has struck. Is this a break in concentration or a natural variation? It's a regulation offbreak from Herath, Marsh defends, but it doesn't turn in as much as he expects it to. The off stumps is left exposed, and pegged back"
45,"Herath to Haddin, no run pitches leg, straightens,defended off the back foot"
46,"Herath to Haddin, no run flighted outside off, left alone"
47,"Herath to Haddin, no run pushed to cover off the front foot"
48,"Eranga to Hussey, no run pitches well outside off, angles further away, left alone"
49,"Eranga to Hussey, 2 runs length ball on the pads, clipped away wide of deep square leg for a couple"
50,"Eranga to Hussey, no run length ball, starts middle and off, angling away, defended to cover"
51,"Eranga to Hussey, no run wide outside off, left alone"
52,"Eranga to Hussey, no run on middle and off now, driven to mid-off"
53,"Eranga to Hussey, no run wide outside off, Hussey doesn't play at it"
54,"Herath to Haddin, no run full on the pads, defended to mid-on"
55,"Herath to Haddin, no run dead-bats this one to silly point"
56,"Herath to Haddin, no run smothers the turn on this one"
57,"Herath to Haddin, 1 run full on the pads, clipped away to get off the mark"
58,"Herath to Hussey, 1 run Hussey sweeps this square, along the ground, gets a single"
59,"Herath to Haddin, no run flighted outside off, left alone"
60,"Eranga to Hussey, 2 runs on the pads, Hussey plays with soft hands, wide of square leg, rushes back for two"
61,"Eranga to Hussey, no run angled well across him, left alone"
62,"Eranga to Hussey, no run left alone outside off again, Hussey has been very good with what he wants to play and what he doesn't"
63,"Eranga to Hussey, no run length ball, middle and leg, holds its line a touch, defended back to the bowler"
64,"Eranga to Hussey, no run this literally the fifth-stump line, but he leaves it alone"
65,"Eranga to Hussey, 2 runs even closer to off, this time he steers it to the left of third man, and steals a second"
66,"Herath to Haddin, no run turns sharply, Haddin gets a bottom edge into the ground and then kicks the ball away to safeguard his stumps"
67,"Herath to Haddin, FOUR runs beautiful... I don't think many play the straight loft better than Haddin in today's cricket. Lovely extension of the arms, smooth swing, and it is flying over long-on"
68,"Herath to Haddin, no run lower trajectory, goes deep into the crease and defends"
69,"Herath to Haddin, 1 run fired into the pads, in the inside edge gets them a single"
70,"Herath to Hussey, no run Hussey chips down the track and pushes this to midwicket"
71,"Herath to Hussey, 1 run this one he drives to long-on for a single"
72,"Eranga to Hussey, no run starts outside off, angling away, which is a waste of energy when Hussey is batting"
73,"Eranga to Hussey, no run well wide of off stump, PJ does the rest"
74,"Eranga to Hussey, no run makes him play this time, ending just outside off despite the angle, pushed to mid-off"
75,"Eranga to Hussey, no run wide again, left alone again"
76,"Eranga to Hussey, no run slower ball, on middle and leg, Hussey is early in the shot, hits it uppishly, but it falls well short of mid-on"
77,"Eranga to Hussey, no run length ball, driven on the up, can't beat extra cover"
78,"Herath to Haddin, no run full, around off, defended"
79,"Herath to Haddin, FOUR runs another beautiful straight loft from Haddin. Lovely arc, dead straight, mid-off has no chance"
80,"Herath to Haddin, no run flighted outside off, no need to play at it"
81,"Herath to Haddin, no run flatter, quicker, pushed back to him"
82,"Herath to Haddin, no run slightly higher trajectory, dead-batted off the front foot"
83,"Herath to Haddin, 1 run full, driven to sweeper-cover for one"
84,"Eranga to Haddin, no run nips back in a touch, Haddin stays back to defend this back"
85,"Eranga to Haddin, no run this one holds its lien, takes a thick edges, which dies on its way to the diving Jayawardene at gully"
86,"Eranga to Haddin, no run nicely punched away, can't beat point"
87,"Eranga to Haddin, no run short of a length, outside off, defended back to the bowler"
88,"Eranga to Haddin, 3 runs Haddin is playing some gorgeous shots here. This is wide and short of a length, and he smoothly punches this square, past point. Thirimanne gives chase, slides, and manages to get a finger between the ball and the boundary skirting"
89,"Eranga to Hussey, 2 runs a good change-up delivery, full, near yorker, the inside edge evades the stumps"
90,"Welegedara to Haddin, 1 run this one holds its line in front of the stumps, Haddin gets into a bit of a tangle, but clips this to long leg for one"
91,"Welegedara to Hussey, no run shapes in towards Hussey, who defends this with an open face"
92,"Welegedara to Hussey, 1 run slower ball, he plays in front of his body, but there is no cover in place to catch this. Yet again Hussey crosses fifty, well on his way to a possible Man-of-the-Series award. Acknowledges the applause from the balcony"
93,"Welegedara to Haddin, FOUR runs Oof, Haddin can play! Lovely lovely straight-driving today. Length ball, meets it with a full face, sweetly follows through its line, and places it between the bowler and mid-off. All along the ground. Hussey is impressed"
94,"Welegedara to Haddin, no run left alone outside off this time"
