,Data
0,"Khan to Warner, 2 runs loosener to begin with, full outside off and Warner has to stretch out a bit to drive that past cover"
1,"Khan to Warner, no run brings it in line with the stumps and Warner pushes it inside out down the track"
2,"Khan to Warner, 1 run was that a chance? Inside edge, the ball dipped lowo to Dhoni's right and the ball just dropped short of his glove"
3,"Khan to Ponting, no run a touch wide outside off and Ponting gets far across and shoulders arms"
4,"Khan to Ponting, no run a touch wide again and he gets across and softly pats it"
5,"Khan to Ponting, 1 run Ponting off the mark with a firm push down towards point, the fielder dives and has a shy at the batsman's end but Warner is quick"
6,"Vinay to Ponting, no run nice and straight and the ball hurries onto Ponting, clips him high on the pad but missing leg, stifled appeal"
7,"Vinay to Ponting, 1 leg bye swings it back in a bit late and he softly clips it to the on side"
8,"Vinay to Warner, 3 runs comes round the wicket but he gives him width, Warner punches it well and beats the gap at cover, Tiwary does well to chase and pull it back before the rope, not sure who Tiwary's in for"
9,"Vinay to Ponting, no run lands it outside off and he's happy to leave it alone"
10,"Vinay to Ponting, no run nearly had Ponting there! He was fishing at one on the front foot that moved away, nearly grazed the face of the bat"
11,"Vinay to Ponting, FOUR runs he overpitches on middle and leg and Ponting shows the full face of the bat and merely pushes it through the line past mid-on"
12,"Khan to Warner, 1 run a bit too straight and Warner easily tucks it in front of midwicket"
13,"Khan to Ponting, no run Lands it on a good length outside off and gets it to shape away, once again induces a false shot, beaten on the drive"
14,"Khan to Ponting, no run goes back at the crease and slices it down towards point"
15,"Khan to Ponting, no run nips it back inwards and he gets across his stumps and clips it towards midwicket"
16,"Khan to Ponting, no run sliced off the back foot but straight to Rohit at short point, he's there in a catching position"
17,"Khan to Ponting, 1 run fuller and angling in and Ponting clips it down to midwcket"
18,"Vinay to Ponting, OUT the opening experiment fails for Ponting, Vinay does well to pitch it up on the off stump, moves it away slightly, Ponting drives inside out and spoons it Kohli at point, Ponting looked at bit awkward at the crease when he played that and the follow through too"
19,"Vinay to Clarke, no run keeps it on the off stump and he defends down the track"
