,Data
0,"Kallis to Clarke, no run on off stump and defended to cover"
1,"Kallis to Clarke, no run full outside off, Clarke goes for a drive but doesn't time it cleanly"
2,"Kallis to Clarke, no run short ball outside off, Clarke lowers his bat and hands out of the line"
3,"Kallis to Clarke, no run another full delivery outside off, driven sweetly to mid-off"
4,"Kallis to Clarke, 1 run throws his arms through a drive this time, it was very wide and the ball went in the air through cover out to the sweeper"
5,"Kallis to Ponting, 1 run jumps back into the crease and nudges this from around off stump to the leg side"
6,"Morkel to Ponting, no run and he's bang on target to start, firing one down on a length outside off. Ponting lunges forward to defend"
7,"Morkel to Ponting, no run he's knocked him off his feet! Morkel spears in an unexpected full delivery, striking Ponting on the pad and knocking his legs out from underneath him. There's an appeal for lbw, but that was going down leg"
8,"Morkel to Ponting, no run another appeal! Again Morkel sprays this a little too far down the leg side, but it touches something on the way through. The South Africans think its glove/bat, but the umpire insists it was only pad. And he's right, by the looks of things"
9,"Morkel to Ponting, no run a rising delivery outside off is punched firmly to cover point in typically bellicose style by Ponting, but Duminy scoots across and slides to cut it off cleanly. Duminy has really settled in in that position"
10,"Morkel to Ponting, 1 run short of length again, but a little straighter this time and Ponting works a single wide of mid on"
11,"Morkel to Clarke, no run Clarke stands at the crease to tap a length delivery back to the bowler"
12,"Kallis to Ponting, 1 run chopped down on the off side, just the one"
13,"Kallis to Clarke, 1 run a hacked drive played with a horizontal bat flies out to deep cover, where there's protection on the rope"
14,"Kallis to Ponting, 1 run pitched full and wide by Kallis, and Ponting eases a drive to cover"
15,"Kallis to Clarke, FOUR runs slashed square! Again Clarke had to stretch out to drive but this time played it a little later to pick the gap"
16,"Kallis to Clarke, 1 run nurdled into the off side for one"
17,"Kallis to Ponting, 1 run this might've been an offcutter from Kallis. It kept a little low and moved in off the pitch, Ponting inside edging an attempted glance onto his pad"
18,"Morkel to Ponting, no run Morne roars an appeal! That's highly optimistic, despite the sharp seam movement in off the pitch. It's hit him about a foot outside off"
19,"Morkel to Ponting, FOUR runs Ponting dispatches a short ball to long leg with a cracking swivel-pull! That was sweetly timed, it never got up high but bounced just once before crossing the boundary. The old man's still got it ..."
20,"Morkel to Ponting, no run Morkel pushes his line a little wider of off, and Ponting steps across to shoulder arms"
21,"Morkel to Ponting, 1 wide Morkel's a bit all over the place at the moment. This one is pushed too far down the leg side, and called wide"
22,"Morkel to Ponting, FOUR runs in the air! Morkel pitched one up and lured Ponting into a drive. It wasn't quite close enough to him for the shot, however, and he couldn't keep the square drive down, the ball shooting just past a leaping Duminy"
23,"Morkel to Ponting, no run Morkel zones in on the top of off, Ponting defends"
24,"Morkel to Ponting, no run slapped on the up to extra cover, where a good sliding stop saves runs"
25,"Botha to Clarke, no run tossed up on middle and leg, tucked to midwicket"
26,"Botha to Clarke, no run Clarke is down the track but Botha spots him coming and drags his length back, drawing a defensive stroke from the batsman"
27,"Botha to Clarke, 1 run a touch too straight from the offspinner, and Clarke finds the gap at square leg"
28,"Botha to Ponting, 1 run quicker and flatter through the air from Botha, but it's dragged down short and Ponting eases a single to leg"
29,"Botha to Clarke, 1 run good stuff from Clarke, getting deep in the crease and placing the ball square for another single"
30,"Botha to Ponting, no run pushed through flat and aimed right at middle, Ponting getting forward to defend to midwicket"
31,"Morkel to Clarke, no run great reflexes from Faf du Plessis! He in close at a short cover point and Clarke absolutely murdered a cut to his left, but Faf thrust both hands out to stop it cleanly. Much appreciated by the bowler"
32,"Morkel to Clarke, 1 run worked away for a quiet single"
33,"Morkel to Ponting, no run nicely full from Morkel, and the line is good too. Ponting comes forward in defence"
34,"Morkel to Ponting, no run yet again Morne is saved by his fielders. He offered plenty of width on the length delivery but the man at extra cover stops the shot"
35,"Morkel to Ponting, no run played a little loosely by Ponting, the veteran batsman slicing at a rising delivery to play it to backward point"
36,"Morkel to Ponting, no run good end to the over, Morkel aiming at the top of middle and Ponting tapping tamely to mid on"
37,"Botha to Clarke, no run a twinklet-toed Clarke greets Botha's first ball after the interval with a quick shuffle down the track, but he doesn't quite get to it"
38,"Botha to Clarke, 1 run hurled down quicker and flatter, and after coming down Clarke double-bluffs the bowler by stepping deep into his crease to work a single into the leg side"
39,"Botha to Ponting, 5 wide has he got bat on this? Botha gave this one a lot more air but looped it down the leg side, and Ponting just needed a thin glance to get it to the fine leg boundary"
40,"Botha to Ponting, no run Botha reverts to type, sending this one down much flatter, and Ponting defends to leg"
41,"Botha to Ponting, no run aimed at middle and leg, Ponting turns his wrists over it but can't find the gap"
42,"Botha to Ponting, 1 run but this time he does, a single coming through square leg"
43,"Botha to Clarke, no run flighted up on off stump, Clarke comes forward in defence"
44,"Morkel to Ponting, no run slapped behind square, on the up but straight to the fielder"
45,"Morkel to Ponting, no run though his direction has been off, Morkel has hit the seam consistently in this spell and does so once again, jagging one in to Ponting and taking the inside edge"
46,"Morkel to Ponting, no run a splice-jarring delivery is pushed to cover. There's pace and bounce for Morkel, as you'd expect, but nothing too dramatic"
47,"Morkel to Ponting, 1 run a well played shot for just one run, Ponting stepping confidently forward and driving wide of mid off. Amla sprinted to his left and tumbled into a sliding stop to keep him to just one"
48,"Morkel to Clarke, no run rising off a length and nicely straight from the tall fast bowler, Clarke tapping defensively to mid on. Morkel held that one across the seam, looking for extra bounce"
49,"Morkel to Clarke, FOUR runs imperious! The bounce in this track is very consistent, and so the batsmen have the confidence to play shots like these. Morkel offered width outside off, but the length was tricky - middling. Clarke made the most of it, however, hammering the ball square of the wicket with his weight forward"
