,Data
0,6.40pm News trickling in that Australia have won the toss and have chosen to bat.
1,"Abbott to White, no run full, swinging from middle to off, defended back down the pitch"
2,"Abbott to White, FOUR runs on the pads and that's easily clipped away to the deep square leg boundary"
3,"Abbott to White, no run fairly full, angling in towards off, and it's punched down to mid-off, who dives to his right to make the stop"
4,"Abbott to White, 1 run dropped! That's a terrible bit of fielding by Imran Tahir at deep backward square leg. IT was short and White simply didn't get hold of that hook. Went at a nice catchable height as he slid forward to take the catch, and he simply couldn't cling on"
5,"Abbott to Finch, no run smashed back down the ground, and that isn't really a half-chance. It was full and he went for the straight punch and Abbott put his hands up to shield himself in his follow-through and got a little fingertip to it"
6,"Abbott to Finch, no run back of a length on off and middle, blocked back to the bowler"
7,"Rabada to White, 3 runs starts with a fullish ball on middle stump and White flicks it away off the front foot between short midwicket and mid-on"
8,"Rabada to Finch, no run back of a length outside off, moves away a touch and beats Finch as he chases at it with no footwork"
9,"Rabada to Finch, FOUR runs short, and this hurried through just outside off. Finch looked to pull and got a bottom-edge on it, went over the off stump and bounced past the diving keeper through to the fine leg boundary"
10,"Rabada to Finch, 2 runs back of a length, angling in. Finch looks to block it down the ground and gets an inside edge that runs away through square leg"
11,"Rabada to Finch, 1 leg bye length ball angled down the leg side and Finch gets a bit of pad on it down to square leg as he misses the flick"
12,"Rabada to White, 2 runs short, and that really climbed on the batsman. He went for the pull and it skidded through and beat both batsman and de Kock, who was looking to collect over his head"
13,"Parnell to Finch, 2 runs looks to pull from outside off, is a little early on it and ends up hitting it between the bowler and mid-on"
14,"Parnell to Finch, FOUR runs another short ball, straighter, and Finch times this one perfectly, placing the pull behind square and it runs away to the famously short square boundary"
15,"Parnell to Finch, 1 run a little fuller, angling away outside off, and Finch has a go at it without moving his feet, and ends up dragging it into the leg side. Was looking to smash that through cover"
16,"Parnell to White, 1 run back of a length angling across and he dabs it away to third man"
17,"Parnell to Finch, 1 run low full-toss on off stump and again Finch mis-controls a shot. Looked to go down the ground but the bat turned in his hand and he just beat short midwicket diving to his left"
18,"Parnell to White, 1 run once again it's back of a length, angled across White, and he steers it down to third man"
19,"Rabada to White, no run angled in on a fairly full length, and hits White on the front pad, but he got an inside edge on it. The ball didn't quite come on as he tried to push it through the covers"
20,"Rabada to White, no run now he looks to smash it down the ground off a fairly full length, again it doesn't come on and he drags it to mid-on"
21,"Rabada to White, FOUR runs angled in again, gets a little too straight, and White helps it over midwicket to pick up four"
22,"Rabada to White, 2 runs shuffles across to the full ball outside off and whips it away through midwicket"
23,"Rabada to White, no run backs away outside leg this time. It's back of a length, angling in towards leg stump, and he slaps it away to backward point"
24,"Rabada to White, no run slower ball on off stump, punched into the covers"
25,"McLaren to Finch, OUT and he strikes first ball. It's a slower ball outside off, and Finch goes hard at it, looking to drive on the up, and pops a simple catch to short cover"
26,"McLaren to Watson, 1 run back of a length, angling in towards off, and he chops it down to third man"
27,"McLaren to White, FOUR runs shortish, at an amiable pace, angling in towards off, and White rocks back very quickly to pull it hard to the deep midwicket boundary"
28,"McLaren to White, no run back of a length on middle stump, tucked down to mid-on"
29,"McLaren to White, no run fuller now, angling in towards off, and he blocks it back to the bowler"
30,"McLaren to White, 1 run on the pads now and he clips it away to deep square leg"
31,"Parnell to White, no run full outside off, driven hard but straight to Behardien at cover point"
32,"Parnell to White, 1 run shortish on leg stump, and he miscues the clip off his hips and gets a top-edge that loops down to deep deep square leg"
33,"Parnell to Watson, (no ball) back of a length on off stump, and he gets on his toes to block that to short cover"
34,"Parnell to Watson, no run full on off and he makes a bit of room to play the booming drive through cover, hits it straight to cover point"
35,"Parnell to Watson, 1 run back of a length on leg, and he tucks it away off his hips to the left of short fine leg"
36,"Parnell to White, OUT taken! It was short, wide, and it deserved to be smashed, and White duly smashed it, but Behardien at cover point leaped in the air, arms at full stretch, and plucked it out of the air"
37,"Parnell to Dunk, 1 run back of a length on off and middle and he shuffles across to work it towards midwicket"
38,"Duminy to Dunk, no run back of a length on off stump, punched to short cover"
39,"Duminy to Dunk, 1 run a little straighter now, and he whips it away through midwicket off the back foot"
40,"Duminy to Watson, 1 run length ball down the leg side and he clips it away to deep square leg"
41,"Duminy to Dunk, no run tossed up high outside off and ends up yorking Dunk, sneaking under his bat as he aims a drive at it"
42,"Duminy to Dunk, 1 leg bye full on middle and leg and he clips it away towards midwicket"
43,"Duminy to Watson, 1 run short and wide and he slaps it down to deep point"
44,"Tahir to Watson, no run goes back to a length ball on middle and leg, goes with the angle and he punches it back to the bowler"
45,"Tahir to Watson, 1 run flat on leg stump, no turn, and he goes back to work it away towards deep midwicket"
46,"Tahir to Dunk, OUT tossed up wide outside off. Dunk goes hard at the drive and hits it in the air, and Duminy takes it well at short cover, going down on one knee and taking it above his right shoulder"
47,"Tahir to Reardon, 1 run tossed up on off stump, and he drives it down to mid-off"
48,"Tahir to Watson, 1 run tossed up outside off, it's the googly, and he whips it away towards deep midwicket"
49,"Tahir to Reardon, 1 run full and flighted on middle and off and he drives it to mid-off"
50,"Duminy to Reardon, no run length ball outside off, driven to Rabada at point"
51,"Duminy to Reardon, no run tossed up much slower on middle and off, and he comes forward to steer it towards point"
52,"Duminy to Reardon, 1 run quicker now and it goes with the angle, he comes forward to defend and gets an inside edge into the leg side"
53,"Duminy to Watson, 1 run full outside off, mowed down to long-on"
54,"Duminy to Reardon, 1 run full on off stump, driven down to long-off"
55,"Duminy to Watson, 1 wide slants this across wide of off, back of a length, and ends up overdoing the angle. Watson leaves it alone and the umpire signals wide"
56,"Duminy to Watson, 1 run fuller now, closer to off, and he drives it down to long-off"
57,"Tahir to Watson, no run back of a length on off stump, skids through, and he goes back and punches it back to the bowler"
58,"Tahir to Watson, 1 wide quickish ball again, slides down the leg side this time as Watson looks to sweep"
59,"Tahir to Watson, no run short and very wide and he's lucky Watson slapped that straight to point"
60,"Tahir to Watson, SIX runs tossed up fairly wide outside off and Watson gets on one knee and slogs it over the leaping deep midwicket fielder"
61,"Tahir to Watson, 2 runs full on middle and leg, driven hard down to long-on"
62,"Tahir to Watson, 2 runs down the leg side now and he goes for the sweep, gets a top edge that goes in the air but drops short of Parnell running to his right from deep backward square leg"
