,Data
0,"Angelo Mathews to Clarke, no run length ball bouncing a bit, Clarke is surprised by the lift, and takes a hand off the bat as he drops it on the off side"
1,"Angelo Mathews to Clarke, no run shaping away a tad but far outside off and left alone"
2,"Angelo Mathews to Clarke, 1 run that was pitched up and headed for middle stump, or the pads, Clarke got bat in front of both to work it down to fine leg"
3,"Angelo Mathews to Hussey, 1 run thick outside edge now, Angel is troubling them with the bounce from a good length, the ball dribbles past a diving gully"
4,"Angelo Mathews to Clarke, no run has him reaching out and driving away from the body, the ball is in the air for a bit as it goes to mid off"
5,"Angelo Mathews to Clarke, no run tries to get the front foot across and drive, but mistimes the stroke back to Angelo"
6,"Kulasekara to Hussey, no run moves forward and blocks one going across him"
7,"Kulasekara to Hussey, 1 run eases a pitched up ball on the off side, and it takes a dive from Senanayake at extra cover to save runs"
8,"Kulasekara to Clarke, no run pushed to extra cover off the front foot"
9,"Kulasekara to Clarke, no run pushes the pitched up ball on the off side"
10,"Kulasekara to Clarke, no run pushed to cover"
11,"Kulasekara to Clarke, 1 run moves in towards the leg stump and is worked square with the angle"
12,"Angelo Mathews to Clarke, 1 run brilliant stop at cover, they have saved quite a few boundaries today, Clarke had reached out and absolutely smashed this length ball as it straightened outside off"
13,"Angelo Mathews to Hussey, no run left alone as it angles across outside off"
14,"Angelo Mathews to Hussey, no run length ball defended towards mid off"
15,"Angelo Mathews to Hussey, no run pitched up and leaving him with the angle, he looks at it and lets it go"
16,"Angelo Mathews to Hussey, 2 runs worked off the pads through square leg for two"
17,"Angelo Mathews to Hussey, no run bounce from a good length again, but going outside off with the angle and left alone"
18,"Prasad to Clarke, no run and he beats Clarke first up with a skiddy length ball that holds its line outside off, they all go up for caught behind, Sanga is convinced totally as usual, HotSpot shows nothing on the bat, replays do not indicate any edge"
19,"Prasad to Clarke, 3 runs shortish delivery, Clarke pulls it square with the incoming angle, Sri Lanka save another four, brilliant work from Tharanga, getting his right hand in front to stop the ball just inside the rope"
20,"Prasad to Hussey, FOUR runs Hussey pulls off the front foot, short ball sitting up and he weaves back to crack it in front of square"
21,"Prasad to Hussey, no run 139.8 kph pitched up ball from Prasad, Hussey pushes to covers"
22,"Prasad to Hussey, no run well forward, bends the knee, gets low and defends solidly on the off side"
23,"Prasad to Hussey, 1 run he likes the short ball, he takes a look at it and launches another meaty pull, they have a man at deep midwicket now"
24,"Senanayake to Hussey, no run some bounce from a good length on off stump, defended down the track"
25,"Senanayake to Hussey, no run tossed up now, smothered off the front foot"
26,"Senanayake to Hussey, no run more bounce this time, Hussey drawn forward by the flight, and is surprised as he defends off the splice"
27,"Senanayake to Hussey, no run chopped to point from the crease"
28,"Senanayake to Hussey, no run reaches forward to a tossed up full one and pushes to extra cover"
29,"Senanayake to Hussey, 1 run ends up on leg stump off the final ball, and is worked square"
30,"Prasad to Hussey, no run pitched up ball driven hard off the front foot to mid off"
31,"Prasad to Hussey, FOUR runs fine shot, Hussey opens the face and drives the length ball through cover, no one's stopping this one"
32,"Prasad to Hussey, no run skiddy one angled across and bouncing, left alone"
33,"Prasad to Hussey, FOUR runs that was full and headed for the pads, Hussey does well to quickly get bat in front and flick it fine"
34,"Prasad to Hussey, 1 run another short ball, another pull from Hussey, deep midwicket comes into play"
35,"Prasad to Clarke, no run pitches it up, defended to mid off"
36,"Senanayake to Hussey, no run worked towards midwicket as he comes across"
37,"Senanayake to Hussey, 1 run flighted on middle and leg and turned in front of square"
38,"Senanayake to Clarke, no run Clarke uses his feet to spin first ball, and pushes back to the bowler"
39,"Senanayake to Clarke, no run draws him down the track with flight, he eases it back again"
40,"Senanayake to Clarke, no run fuller one worked to shortish square leg who dives and saves one"
41,"Senanayake to Clarke, no run Senanayake gets through another tight over, worked to square leg again"
42,"Kulasekara to Hussey, 1 run gets it to move away and bounce from back of a length, jabbed away behind point"
43,"Kulasekara to Clarke, no run worked to midwicket who dives and saves more runs"
44,"Kulasekara to Clarke, no run gets forward and across and pushes straight to extra cover"
45,"Kulasekara to Clarke, 1 run pulled in front of square from back of a length"
46,"Kulasekara to Hussey, 2 runs guided past point for two"
47,"Kulasekara to Hussey, OUT Sri Lanka have bettered their brilliance in the field, Kula ups the standards with a leaping blinder, Hussey pushed half-heartedly at a pitched up delivery, it popped in the air down the pitch to Kula's right, the bowler recovered from his followthrough to leap at the ball one-handed and did not let go of it as he land"
48,"Senanayake to Clarke, 2 runs down the track and lofts over extra cover"
49,"Senanayake to Clarke, 1 run pushed to long on for one"
50,"Senanayake to Hussey, no run beaten on the front foot push by one that does not turn much"
51,"Senanayake to Hussey, no run left alone this time as it bounces outside off"
52,"Senanayake to Hussey, no run driven towards midwicket"
53,"Senanayake to Hussey, 1 run pushes hard down to long on"
54,"Prasad to Hussey, no run hurried and opened up by a nippy bouncing length ball, defends on the off side"
55,"Prasad to Hussey, no run defends the pitched up ball to point"
56,"Prasad to Hussey, no run defends a pitched up ball from the crease"
57,"Prasad to Hussey, no run Prasad is on target again with the pitched up ball, Hussey defends tightly to point"
58,"Prasad to Hussey, 2 runs some width this time from a good length, and he eases it past cover"
59,"Prasad to Hussey, no run gets an inside edge on to pad and back to Prasad as he tries to drive a full one"
60,"Senanayake to Clarke, FOUR runs Clarke deals with the flighted ball with crisp feet, gets to the pitch and smacks it over the bowler"
61,"Senanayake to Clarke, no run comes down the track again and works the full one towards midwicket"
62,"Senanayake to Clarke, 1 run whipped behind square leg for one"
63,"Senanayake to Hussey, no run backs away and cuts the bouncing delivery, a rare fumble from Sri Lanka, at point, no run conceded though"
64,"Senanayake to Hussey, FOUR runs Tharanga at mid off drops a very tough chance, Senanayake has been tossing it up consistently, and got Hussey to comes forward and push in the air, it just eluded a leaping Tharanga as he got his fingertips to it"
65,"Senanayake to Hussey, SIX runs more flight, Hussey repeats the shot, with more power, with more conviction and this time Tharanga can watch it go sailing over his head for six over long off"
66,"Prasad to Clarke, no run gets behind the line and defends a bouncing delivery down the track"
67,"Prasad to Clarke, 1 run holds its line outside off from a good length, pushed towards cover for a quick run"
