,Data
0,"Ntini to Clarke, no run pitches short and stays low, Clarke pushes to the off side"
1,"Ntini to Clarke, no run hits a fuller length and Clarke shoulders arms with a stride forward"
2,"Ntini to Clarke, no run brings him onto the front foot and gets Clarke defending"
3,"Ntini to Clarke, FOUR runs this is good bowling by Ntini, pitching on a length to lure Clarke forward, and this time he pushes a thickish edge that flies to the left of a diving gully fielder"
4,"Ntini to Clarke, (no ball) FOUR runs another streaky shot from Clarke, staying in his crease and driving on the up through square, this wasn't in the air and evades the gully fielder again, its a no-ball anyways so all safe"
5,"Ntini to Clarke, 3 runs now thats a shot in control, Clarke pushing forward to a length delivery and middling the drive between two men in the covers, who have a mix-up in the deep"
6,"Ntini to Johnson, no run pitches outside leg, shapes in, Johnson defends off the back foot"
7,"Morkel to Clarke, 1 run strays onto the pads and he clips a single to deep midwicket"
8,"Morkel to Johnson, no run edged and dropped by Kallis at second slip, diving to his right in front of what looked like a catch for Smith at first slip, Johnson pushes at a short and rising delivery and gets a thick outside edge that flies to"
9,"Morkel to Johnson, no run attempted yorker ends up a very low full toss and he defends it"
10,"Morkel to Johnson, FOUR runs too short and Johnson hammers it excellently through midwicket"
11,"Morkel to Johnson, FOUR runs stand and deliver! After the short ball, Morkel overcompensates with a full delivery and Johnson just gets to the pitch and smears it through extra cover, real proper like, before anyone could move"
12,"Morkel to Johnson, no run back of a length, slants in, Johnson defends down past gully"
13,"Ntini to Clarke, no run pitches fullish and Clarke drives the ball straight to cover"
14,"Ntini to Clarke, no run too straight and short and he hits the ball to Amla at midwicket"
15,"Ntini to Clarke, no run brings him forward on the defensive shot to the off side"
16,"Ntini to Clarke, 1 run comes forward and steers the ball wide of a tumbling backward point"
17,"Ntini to Johnson, no run goes across with the natural angle and he pushes the ball to cover"
18,"Ntini to Johnson, no run fractionally short, but not short enough, and he pulls the ball to midwicket"
19,"Morkel to Clarke, no run oh thats beaten him, pitches on a length and Clarke pushes at the ball with a massive gap between bat and pad, very lucky not to get an inside edge"
20,"Morkel to Clarke, no run nips back in, he lunges forward and loosely defends"
21,"Morkel to Clarke, 2 runs better shot, driving a fuller one on the up wide of cover"
22,"Morkel to Clarke, 1 run pinches a single with gentle hands, calling for the run before mid-on runs forward, that was also down to the response from Johnson, who bolted out"
23,"Morkel to Johnson, no run full and wide and he shoulders arms"
24,"Morkel to Johnson, no run and again, too wide so he leaves it be"
25,"Ntini to Clarke, no run onto the front foot, steering the ball to de Villiers at backward point"
26,"Ntini to Clarke, 1 run too full and he pushes to the off, where mid-off gets around in a hurry"
27,"Ntini to Johnson, no run hits a length and Johnson defends off the back foot with ease"
28,"Ntini to Johnson, no run short of a length and he pushes the ball to the off side"
29,"Ntini to Johnson, FOUR runs fetch that! Johnson gets a wee bit of room and carves the ball square of the pitch with a blooming cut shot, no footwork at all but when you can time them that well, who needs to move your feet?"
30,"Ntini to Johnson, no run on the stumps and he defends it back to the bowler"
31,"Morkel to Clarke, 1 run pitches full to him on the front foot, Clarke steers it through gully out to Amla, the man who dropped him last evening, down at third man to move to 96"
32,"Morkel to Johnson, no run big shout for lbw, but thats delivered from very wide of the crease and doesn't swing back after pitching full down the pads, bat misses ball but that would have missed leg stump by a ways"
33,"Morkel to Johnson, no run a much better length and it gets Johnson forward to defend"
34,"Morkel to Johnson, no run hits a length and he defends again"
35,"Morkel to Johnson, no run now thats too wide and so he leaves it be with ease"
36,"Morkel to Johnson, no run 138ks, short of a length and Johnson defends to the off"
37,"Harris to Clarke, no run down he comes first ball, clipping the ball to midwicket"
38,"Harris to Clarke, no run comes out again, driving to the off, where short cover dives well"
39,"Harris to Clarke, no run pitches flatter and straighter and Clarke defends to short leg"
40,"Harris to Clarke, no run tossed up a tad more, Clarke again skips down and drives to midwicket"
41,"Harris to Clarke, 2 runs spins into Clarke off a short length and he does well to expose the stumps and drive off the back foot past cover for a couple more to his score"
42,"Harris to Clarke, 1 run shimmies down and collects on the full, pushing the ball to cover and moving to 99 as the SCG cheers"
43,"Morkel to Clarke, no run nearly, but not quite, the ball hits a length and Clarke pushes it back, Morkel half-stops it with a finger and it rolls down to mid-off"
44,"Morkel to Clarke, 1 run there it is! Clarke gets his first century at the SCG with a manic single pinched to Steyn at midwicket off the front foot, a direct hit draws the referral and it looks very close but Clarke breaks into celebration in"
45,"Morkel to Johnson, no run bangs in short and Johnson misses the pull by a whisker"
46,"Morkel to Johnson, no run pitches on a length and he defends"
47,"Morkel to Johnson, no run pitches full and wide, to suck the drive, but Johnson leaves"
48,"Morkel to Johnson, no run hits a good length and he defends to the off side"
49,"Harris to Clarke, no run tossed up, he uses his feet and drives it to midwicket"
50,"Harris to Clarke, no run tossed up slower and he defends it to Amla at short leg"
51,"Harris to Clarke, 2 runs a tad too straight, he shuffles and works it off the pads wide of Amla"
52,"Harris to Clarke, no run tidy stuff this, drifting in from middle and off and Clarke defends"
53,"Harris to Clarke, FOUR runs gives it a tweak and lures Clarke out of his crease with the width, he connects on the full and drives through the surprisingly yawning gap on the off side, that a pure timed shot"
54,"Harris to Clarke, no run tossed up on the stump and he skips out to flick it away"
55,"Morkel to Johnson, no run 136ks, short of a length and it beats the outer edge as he feels for it"
56,"Morkel to Johnson, no run back of a length and he wisely leaves this one be"
57,"Morkel to Johnson, no run much fuller and Johnson drives to the man placed at cover"
58,"Morkel to Johnson, 1 run drifts down the pads and he swats it off one leg to deep square"
59,"Morkel to Clarke, no run short and seaming and Clarke drops the wrists to allow it pass"
60,"Morkel to Clarke, no run change of pace, fuller and straighter, worked to the man at midwicket"
61,"Harris to Johnson, no run tossed up wide of the sticks and he shoulders arms"
62,"Harris to Johnson, no run low full toss, Johnson drives off the front foot and nearly drags it back"
63,"Harris to Johnson, no run tossed up on a length and he defends like a top-order player"
64,"Harris to Johnson, no run well bowled, some overspin on that one and he pushes it back"
65,"Harris to Johnson, no run flatter delivery on middle and leg and he pats it back watchfully"
66,"Harris to Johnson, no run very good over, the last ball is also tossed up to bring a defensive"
67,"Steyn to Clarke, no run hits a length, middle and leg, and defended to the on side"
68,"Steyn to Clarke, FOUR runs super shot, Clarke gets to the pitch and pulls off a perfect off drive"
69,"Steyn to Clarke, no run comes three-quarters forward and pushes to cover"
70,"Steyn to Clarke, no run better length, middle and off, stops on Clarke who removes the bottom hand"
71,"Steyn to Clarke, no run gets to the pitch and drives with a full face, but mid-on intercepts"
72,"Steyn to Clarke, 1 run holds back the length and Clarke guides it down to deep point"
73,"Harris to Clarke, 2 runs skips down and works the ball wide of midwicket"
74,"Harris to Clarke, no run slows the pace, pitches on a length and he pushes to the off side"
75,"Harris to Clarke, 1 run full and flat, down comes Clarke, driving down wide of Harris"
76,"Harris to Johnson, no run tossed up on a length and he defends it back"
77,"Harris to Johnson, no run tossed up on a good length and Johnson defends it back"
78,"Harris to Johnson, 1 run now Johnson reaches forward and pinches a single past cover"
