,Data
0,2 pm Sri Lanka have won the toss and will have a bat.
1,"Lee to Upul Tharanga, no run going across Tharanga from a length, not much pace first up, and left alone easily"
2,"Lee to Upul Tharanga, no run more pace on this one now from Lee, 134.7 kph, much fuller too, Tharanga is not particularly to the pitch and pushes carefully to mid off"
3,"Lee to Upul Tharanga, no run goes back of a length now, so three different lengths in three deliveries from Lee, Tharanga keeps it down on the leg side and Lee rushes forward to field"
4,"Lee to Upul Tharanga, no run Lee puts more effort in a shortish one, hits Tharanga hard on the bat as he pushes towards cover"
5,"Lee to Upul Tharanga, no run pitched up and heading for off stump, 137.9 kph, Tharanga blocks with a straight bat, just a touch late in getting bat down"
6,"Lee to Upul Tharanga, no run opens the bat face late and runs a back of a length ball around middle to point, nothing in terms of width from Lee"
7,"Bollinger to Dilshan, no run he is on target right away too, around that off stump, going across, Dilshan shuffles around and pushes towards point"
8,"Bollinger to Dilshan, 1 run more bounce as he goes back of a length, Dilshan pushes purposefully in front of cover with an open face and they take the first run of the game"
9,"Bollinger to Upul Tharanga, no run Dougie gets the angle going, in the left-hander from short of a length, and he takes it on the body as he misses the work on the leg side"
10,"Bollinger to Upul Tharanga, no run now he goes outside off stump, Dougie, and gets lots of bounce as it moves away from back of a length, Tharanga tried to go on the toes and cut but the bounce beat him"
11,"Bollinger to Upul Tharanga, FOUR runs tharanga gets going with an inside edge, oh well, what's new you say, throws his bat from the crease at one close to off stump, but it goes fine on the leg side past the keeper"
12,"Bollinger to Upul Tharanga, no run bit of away shape for Dougie, but this time Tharanga leaves outside off"
13,"Lee to Dilshan, 1 run shortish and he latches on to the pull right away, keeps it along the ground through square leg too, rolling his wrists over the ball"
14,"Lee to Upul Tharanga, 1 run plays late, well done, allows the length ball to come in with the angle, and drops it towards midwicket"
15,"Lee to Dilshan, no run Dilshan looking for the swat-punch through extra cover, Lee bowls a slower one back of a length, and Dilshan cannot get any timing on the shot"
16,"Lee to Dilshan, 1 run well played, but Ponting at backward point rolls back the years with a dive to his left and a one-handed stop, Dilshan had used Lee's pace very well to open the face and push through the line, that was travelling"
17,"Lee to Upul Tharanga, no run some width outside off but tharanga finds Ponting this time with the cut"
18,"Lee to Upul Tharanga, no run even more width, and much fuller outside off, Tharanga eagerly goes on the front foot to bash it through extra cover but hits it back down the track as he gets too across"
19,"Bollinger to Dilshan, no run the ball is coming on nicely, but Dilshan's push finds short extra cover as he gets forward to a length ball going across"
20,"Bollinger to Dilshan, no run Doug is finding a lot of bounce from this harmless looking pitch, beats Dilshan who has a go at one leaving him with the angle"
21,"Bollinger to Dilshan, FOUR runs clobber! that is in Dilshan's slot, pitched up, wide and full outside off, he gets forward and cracks it off the middle through extra cover, bothering to run? don't"
22,"Bollinger to Dilshan, no run similar delivery, and Dilshan gets forward to thump it again, not that wide though, and he cannot time the shot, is pretty cross with himself and waves the bat in disgust"
23,"Bollinger to Dilshan, no run shortish delivery and Dilshan shapes up for the pull, he is late on the shot as Dougie finds some pace on it and hits it on the bounce to short midwicket"
24,"Bollinger to Dilshan, FOUR runs width available and Dilshan goes after it, thick outside edge but it has flown to the third man boundary"
25,"Lee to Upul Tharanga, 1 run he is playing Lee with the angle as he comes from round the stumps, and works him towards square leg"
26,"Lee to Dilshan, no run looks to pounce on one just outside off stump but mistimes it towards covers"
27,"Lee to Dilshan, 1 run straight on middle stump, Dilshan pushes in front of mid on and takes off for the single"
28,"Lee to Upul Tharanga, no run nast bouncer from Lee and he gives the look to Tharanga as well, angled in from wide of the crease, gets big on Tharanga and almost hits him near the throat, he just manages to get out of the way"
29,"Lee to Upul Tharanga, 1 run well done, arching back and using the angle from a length to steer to third man"
30,"Lee to Dilshan, no run 136.3 kph from Lee, and Dilshan goes pushing in the air off the front foot, ball falls short of the man at mid off, not quite driving length but he he had a go"
31,"Bollinger to Upul Tharanga, no run tries to use the pace to guide a back of a length ball it wide of point but hits it straight to the man"
32,"Bollinger to Upul Tharanga, no run beats him outside off stump, straightish one on a length, holding its line just a bit as Doug slows it down, Tharanga came forward but the lack of pace did him and he had a loose prod at it"
33,"Bollinger to Upul Tharanga, no run worked on the leg side off the pads"
34,"Bollinger to Upul Tharanga, 1 run they take on midwicket for the single, as there is a fumble there, and make it safely in the end as the throw from David Hussey is wide of the keeper"
35,"Bollinger to Dilshan, OUT there is no getting away this time, Doug's bounce has done Dilshan, he has been getting it to take off consistently, Dilshan's instinct is to go after it as it bounces close to off stump, too high he finds out as he gets an edge on its way to Haddin"
36,"Bollinger to Sangakkara, 4 leg byes he has ducked right in to the bouncer, Doug is really troubling them with the short of a length balls, it did not get up outside off as much as Sanga expected and he rammed his helmet in to it as he got down, it went past the slip"
37,"Lee to Upul Tharanga, no run in to the left-hander with the angle, and defended towards cover"
38,"Lee to Upul Tharanga, OUT Lee has gone through Tharanga, pretty ordinary shot and the stumps are splattered, it was the slower one from Lee, 125.3 kph, full and on the stumps, Tharanga just had a huge heave at it, and played all over it"
39,"Lee to Mahela Jayawardene, no run solid defensive block from Mahela, as he shuffles across to a back of a length ball on off"
40,"Lee to Mahela Jayawardene, 2 runs uses the width and caresses the length ball past point from the crease"
41,"Lee to Mahela Jayawardene, 1 run whoa, that was close, Mahela tried to get on top of a rising back of a length ball and run it towards third man, inside edge almost bowled him"
42,"Lee to Sangakkara, no run carefully gets forward and defends one hurled in fuller from round the stumps close to off"
43,"Bollinger to Mahela Jayawardene, no run slants it across Mahela from a length, it is just a touch wide outside off, and he lets it go"
44,"Bollinger to Mahela Jayawardene, no run another one going across Mahela at 128.4 kph, that looked faster than that, Mahela shoulders arms"
45,"Bollinger to Mahela Jayawardene, 1 run slowish one at 114.9 kph on middle, Mahela waits on the crease and twirls the blade to pick up a single on the leg side close to the pitch"
46,"Bollinger to Sangakkara, 1 leg bye on the pads from Doug with the angle and Sanga shuffles across to flick it to long leg, the Australians think there was something to it, it would have gone down leg"
47,"Bollinger to Mahela Jayawardene, no run the short ball from Doug again, rises on Mahela who goes on his toes to keep it down, could do with a short leg probably"
48,"Bollinger to Mahela Jayawardene, FOUR runs Mahela shows all his touch and class now, forward to a pitched up ball and caresses it past cover, lovely straight followthrough, no violence, no furious shuffling"
49,"Johnson to Sangakkara, no run right on off stump from a length, 137.1 kph, defended down the track"
50,"Johnson to Sangakkara, 1 run fuller on the pads and he flicks it neatly to deep square leg"
51,"Johnson to Mahela Jayawardene, 1 run now Mitch finds bounce from back of a length, it comes slowly off the track, and Mahela shuffles across and drops it fine on the leg side"
52,"Johnson to Sangakkara, no run confusion between the batsman, Sanga pushed towards extra cover and took off, Mahela followed, the both stopped mid way, and eventually got back"
53,"Johnson to Sangakkara, 2 runs well down the pads as this one comes in a bit and he flicks behind square leg"
54,"Johnson to Sangakkara, 1 run gets forward and across, crouches and pushes past point"
55,"Watson to Sangakkara, no run and starts off with a shortish one in to Sanga who pushes it towards mid on"
56,"Watson to Sangakkara, no run trying to angle it across the left-hander, he gets forward and pushes back to the bowler"
57,"Watson to Sangakkara, 1 run down the leg side but Sanga decides to put bat to it and sends it in front of square leg"
58,"Watson to Mahela Jayawardene, no run slower one from Watto, 117.7 kph, it was full but Mahela seemed to pick it late and carefully patted it towards mid on in the end"
59,"Watson to Mahela Jayawardene, 2 runs easily done, uses the width outside off to open the face and run it wide of third man"
60,"Watson to Mahela Jayawardene, no run gets forward and across to push towards mid on"
61,"Johnson to Sangakkara, no run just holding its line a bit around off stump, and Sanga gets forward to push it down the track"
62,"Johnson to Sangakkara, 2 runs superb shot, moving away from a fuller length, and Sanga gets beside it and opens the face to squeeze it between cover and point"
63,"Johnson to Sangakkara, no run goes full for middle and leg, Sanga gets bat around pad to drive towards mid on"
64,"Johnson to Sangakkara, 2 runs misfield at short extra cover who dives towards his right, gets a hand to it but lets it through, Sanga had cracked the drive off the front foot"
65,"Johnson to Sangakkara, no run pushed in to the off side off the front foot"
66,"Johnson to Sangakkara, no run bounces from back of a length, he opens the face to push towards point"
67,"Watson to Mahela Jayawardene, no run and Ponting goes sprawling to his right at backward point to cut off the single, that would have been a super effort even from a man ten years younger"
68,"Watson to Mahela Jayawardene, 1 run worked towards square leg for a single"
69,"Watson to Sangakkara, no run nudged off the pads straight to short fine leg"
