,Data
0,"Mortaza to Warner, 1 run short and wide, he cuts firmly to deep cover-point"
1,"Mortaza to Finch, 1 run 114kph, slower ball, on leg, he tucks this behind square"
2,"Mortaza to Warner, no run back of a length on off, he defends off the back foot"
3,"Mortaza to Warner, 1 run 120kph, back of a length on off, he turns this behind square with control"
4,"Mortaza to Finch, no run 126kph, back of a length angled in, he sits back and punches straight to cover"
5,"Mortaza to Finch, FOUR runs 114kph, angled down leg and Finch just glances this fine for four! Bad ball and easy pickings for Finch"
6,"Shakib to Warner, no run flatter on off, he defends from the crease"
7,"Shakib to Warner, 1 run tossed up, he skips down and drives neatly to long on"
8,"Shakib to Finch, 1 run round arm, drifting in, he mistimes a drive trying to go through the off side, drags it straight of midwicket to long on"
9,"Shakib to Warner, 3 runs shorter outside off, he punches this and threads it between cover and mid off, Sabbir has a long chase and does well to haul it in"
10,"Shakib to Finch, 1 run skips down early, it's darted in, he stands up and punches down to long on"
11,"Shakib to Warner, 1 run tossed up on middle, he drives easily to long on"
12,"Rubel to Warner, no run 134kph, back of a length, fourth stump, he cuts off the back foot straight to backward point"
13,"Rubel to Warner, 1 run 135kph, back of a length wide of off, he cuts off the back foot to deep point"
14,"Rubel to Finch, 1 run 136kph, back of a length, fourth stump, he stays leg side and drives off the back foot, opening the face to get it to deep cover-point"
15,"Rubel to Warner, 2 runs 136kph, short ball, and he pulls to midwicket but Soumya misfields, it's a long chase for Shakib but he cuts it off"
16,"Rubel to Warner, no run 138kph, good length angled across, he flashes and misses. There's a huge roar from the crowd but no edge. He pinned the ears back there"
17,"Rubel to Warner, 1 run full wide half volley, hint of tail away, he plays a strong square drive but straight to the sweeper at deep cover-point"
18,"Shakib to Warner, FOUR runs full toss and he skips out and drives beautifully inside out past cover! Very good placement. He didn't try and over hit it, just used his feet to get there on the full and placed it well"
19,"Shakib to Warner, SIX runs Bang! Slog sweep way back over midwicket! Now he's going. That was in the slot, he got down on one knee and launched it 94m with the turn. Huge hit"
20,"Shakib to Warner, no run shorter length, he's back and punching straight to cover"
21,"Shakib to Warner, no run slight leading edge, closing the face trying to work to leg"
22,"Shakib to Warner, no run clips this straight to midwicket"
23,"Shakib to Warner, 1 run slower on leg, he sits back and works this deftly into the gap at square leg"
24,"Rubel to Warner, no run 141kph, back of a length, leg stump, takes him on the thigh pad trying to work it behind square"
25,"Rubel to Warner, 1 run back of a length, 128kph, cutter, he punches off the back foot to deep cover-point"
26,"Rubel to Finch, no run full angled into off, he drives firmly back to the bowler"
27,"Rubel to Finch, 1 run 136kph, back of a length, on off, he's back and working this wide of midwicket"
28,"Rubel to Warner, no run 135kph, good length on leg, he defends on the front foot to midwicket"
29,"Rubel to Warner, 1 run short into the ribs, 136kph, he's back and pulling this neatly to fine leg. Fourth time Warner has reached 50 in the World Cup."
30,"Mehidy Hasan Miraz to Warner, 1 wide drifting way down the leg side and called"
31,"Mehidy Hasan Miraz to Warner, 1 run drifting a long way into leg, no turn, he's back and knocking this to square leg"
32,"Mehidy Hasan Miraz to Finch, no run tossed up on off, he drives straight back to the bowler"
33,"Mehidy Hasan Miraz to Finch, no run flatter on off, he's back and punching back to the bowler"
34,"Mehidy Hasan Miraz to Finch, SIX runs slog sweep over square! Just lobbed into his arc on leg, he was down on one knee and lifting this up over square leg into the crowd!"
