,Data
0,7.30pm Pakistan have won the toss and chosen to bat
1,"Maxwell to Babar Azam, 1 run overpitched on off stump, and Babar mistimes a drive to wide mid on to get Pakistan off the mark"
2,"Maxwell to Zaman, no run full outside off, and spinning away from Fakhar. Tries to drive away from his body, and splices the shot to point"
3,"Maxwell to Zaman, 1 leg bye chance of a run out! But he can't get the direct hit. Carey has a shy at it, but alas for Australia. Full on leg, and Fakhar missed a sweep. The ball went towards the leg side and Fakhar was looking for the single. Miscommunication in the middle means Fakhar must run back, but l"
4,"Maxwell to Babar Azam, no run pushed off the front foot towards cover"
5,"Maxwell to Babar Azam, 1 wide length ball outside leg, and Carey takes a sharp collection behind the stumps"
6,"Maxwell to Babar Azam, 1 run length ball on leg, and clipped away to square leg for a quick single"
7,"Maxwell to Zaman, 2 runs uses his feet! Full outside off, and Fakhar's danced down the wicket. Slashes hard at this, and manages to clear mid off. A couple more for Pakistan. What an entertaining first over"
8,"Coulter-Nile to Babar Azam, FOUR runs full outside off, and swinging away slightly. Babar meets this ball on the front foot, and caresses a drive through to the extra-cover boundary!"
9,"Coulter-Nile to Babar Azam, 1 run full, but closer to off stump. Pushed away with a small backlift to cover for a quick single"
10,"Coulter-Nile to Zaman, 2 runs length ball on middle, and angling away. Carved off the back foot past point. Stanlake cleans up in the deep"
11,"Coulter-Nile to Zaman, no run through to the keeper! Just past Fakhar's outside edge there. Length ball on middle, and too close to his body for the cut. Beaten by the pace too"
12,"Coulter-Nile to Zaman, no run back of a length outside leg stump, and he misses the pull shot. Hits the bottom of his bat and rolls back to the bowler"
13,"Coulter-Nile to Zaman, 1 run length ball on leg stump, and Fakhar wedges a shot towards square leg off his pads. They pinch a single"
14,"Stanlake to Zaman, FOUR runs how did that miss leg stump?! Full on middle, and Fakhar looks to swing across the line. Takes the bat's inside-edge, and flies through to the fine-leg boundary"
15,"Stanlake to Zaman, 1 run overpitched on off stump, and he mistimes a drive to cover off the front foot. Better calling from the two batsmen now, a firm 'yes' to take the single"
16,"Stanlake to Babar Azam, no run good length just outside off, and confidently punched off the back foot to the fielder at cover"
17,"Stanlake to Babar Azam, 1 run length ball on off, and worked off his pads to deep backward square. A simple flick to rotate the strike"
18,"Stanlake to Zaman, 1 leg bye big appeal for lbw but not given. Full on leg, and Fakhar misses another leg-side swipe. Hits his front leg, but replays suggest it pitched outside the stumps. The ball, by the way, whizzes away to point for a leg-bye"
19,"Stanlake to Babar Azam, 1 run length ball on off, angling in. Pushed with the angled bat to cover point for a jogging single"
20,"Coulter-Nile to Babar Azam, FOUR runs pulled with disdain! Short on off, and he rides the bounce to use his wrists and place a perfectly hit pull shot behind square for four more. Another boundary to start off an NCN over"
21,"Coulter-Nile to Babar Azam, 1 run length ball angling in, and nudged off his pads to deep square leg"
22,"Coulter-Nile to Zaman, 1 run Coulter-Nile from round the wicket, and that's full but wide outside off. Fakhar reaches out, and mistimes a drive to cover. Tye intercepts"
23,"Coulter-Nile to Babar Azam, 1 run full on his pads, and worked off his pads to deep backward square once again for a walking single"
24,"Coulter-Nile to Zaman, OUT backs away, but misses! Coulter-Nile thinks there's an edge. The bowler is convinced, Carey not so much, but Finch reviews anyway. Fakhar had backed away, and Coulter-Nile had followed him with a short ball aimed at his body. Extra bounce forced Fakhar to miss, and the ball went ju"
25,"Coulter-Nile to Hafeez, no run back of a length outside off to Hafeez. Slower ball, slightly. Fended off the back foot"
26,"Stanlake to Babar Azam, 1 run good length on middle, and tapped off the back foot past the non-striker. A confident call early for a run from Babar"
27,"Stanlake to Hafeez, 1 leg bye full but angling down leg. Hafeez looks to glance it fine past the keeper, but it hits his pads and dribbles away to short fine leg"
28,"Stanlake to Babar Azam, FOUR runs length ball outside off, and Babar exposes two stumps and then opens the bat's face to steer a perfect shot past the fielder at backward point! Excellent wristwork"
29,"Stanlake to Babar Azam, 1 run ramped! But goes to third man on the bounce. Played this length ball with the angled bat. Slightly uppishly"
30,"Stanlake to Hafeez, FOUR runs pulled again! Stanlake misses his length, and Babar was waiting for the short ball. Gauges the length early, and smacks this right over the square-leg umpire"
31,"Stanlake to Hafeez, no run through to Carey! Extra pace and bounce to end the over. Hafeez tries to cut this square, but the ball was too close to his body"
32,"Tye to Babar Azam, 1 run length ball angling in, and nudged off his hips to deep square leg. Five more balls remain in this Powerplay"
33,"Tye to Hafeez, 2 runs just over mid on! Length ball outside off, but it's the slower ball from Tye. Hafeez tries to drive over cover, but ends up flicking it towards the leg side with the bat turning in his hand"
34,"Tye to Hafeez, 1 wide short! But misdirected. Lands on middle, and goes down leg"
35,"Tye to Hafeez, 1 wide length ball on middle, and once again angling down leg. Hafeez tried to pull, but missed it. Not sure what Tye is trying: fine leg is inside the circle"
36,"Tye to Hafeez, no run full on middle, but going down leg again. Hafeez tries to flick, but it hits his pad and into Carey's glove. A smart take, on the dive"
37,"Tye to Hafeez, no run full and wide outside off, slower from Tye (113kph) and the cover drive is mistimed to the fielder inside the circle"
38,"Tye to Hafeez, no run length ball outside off, but angling in. Tapped off the back foot - with the bat's open face - to point"
39,"Tye to Hafeez, 1 run length ball on off, and pulled along the ground to deep midwicket. Pakistan on 46/1 after the Powerplay"
40,"Marsh to Hafeez, no run good length outside off, and punched off the back foot to cover"
41,"Marsh to Hafeez, FOUR runs beats short fine leg! Length ball on off, but Hafeez shuffles across exposing all three stumps, and then paddles this fine between the keeper and the infielder"
42,"Marsh to Hafeez, 1 run length ball outside off, and the ball stays slightly low. Cut to third man"
43,"Marsh to Babar Azam, no run good length on off, and he tiptoes to nudge a flick to midwicket. Maxwell has an aim at the stumps with Hafeez halfway down the wicket, but he can't get the direct hit"
44,"Marsh to Babar Azam, no run length ball on off stump. Wicket-to-wicket line, and defended off the back foot"
45,"Marsh to Babar Azam, no run slower ball, full on off stump. Scrambled seam, and defended towards the non-striker to see the over out"
46,"Zampa to Hafeez, SIX runs welcomes Zampa with a maximum! Tossed up outside off, and he walks down the wicket to smack this right over the bowler's head"
47,"Zampa to Hafeez, no run tossed up just outside off, and he caresses a drive to Finch at cover. No chance of a run"
48,"Zampa to Hafeez, 1 run full on leg, and Hafeez skips down the wicket. Almost beats the batsman, but his front-foot defense takes the outside edge to point"
49,"Zampa to Babar Azam, 1 run good length on off, and pulled off the back foot to midwicket. Skiddy delivery, not timed perfectly"
50,"Zampa to Hafeez, no run full outside off, and turning away. Mistimes the straight drive back to the bowler"
