,Data
0,"Cummins to Sharjeel, 1 run drops it into the off side gently towards the man coming in from point"
1,"Cummins to Babar Azam, no run punched straight to cover point"
2,"Cummins to Babar Azam, 3 runs quality stroke from a quality player. Punching through the line between cover and point. Warner sprints behind that and pulls it back in"
3,"Cummins to Sharjeel, 1 wide way over the batsman's head, too short from Cummins outside off. This time it's called wide. Wade was airborne when he collected that"
4,"Cummins to Sharjeel, no run solidly behind the line of that full delivery on middle, eased back down to the bowler"
5,"Cummins to Sharjeel, no run gets half forward and punches the away-going length delivery to cover"
6,"Cummins to Sharjeel, 1 wide too short, another wide. Looking to test the bounce of the surface, is he? This was way down leg side and the correct call"
7,"Cummins to Sharjeel, 1 run stands tall and punches it past the diving point fielder for an easy single"
8,"Stanlake to Sharjeel, 1 run swivels back and pulls him to deep fine leg. Cummins misfields but recovers quickly to keep it to a single"
9,"Stanlake to Babar Azam, no run not there for the cut. Too full, not much width as well, the ball shaves past the inside edge"
10,"Stanlake to Babar Azam, 1 run looks to force one through cover, gets an inside edge that rolls past leg stump, Wade does well to run to his left and stop that. No feet movement there from Azam"
11,"Stanlake to Sharjeel, no run didn't get underneath the delivery, looked to slap that down the ground past mid-off"
12,"Stanlake to Sharjeel, no run slower delivery, was through with the flick, except this time there was more bounce and was hit on the thigh pad as a result"
13,"Stanlake to Sharjeel, no run stays inside the crease and dabs the away-going length ball to the off side. Excellent comeback this from Stanlake"
14,"Cummins to Babar Azam, no run bangs a short ball outside off, Azam gets on top of the bounce and fends it to the off side"
15,"Cummins to Babar Azam, 1 run driven through the line to Warner at mid-off, chances his arm and takes off for a single, the throw is fired to the striker's end. Sharjeel was well in"
16,"Cummins to Sharjeel, no run ripper of a delivery that nips away late to beat Sharjeel's flirty push. Played inside the line of that delivery"
17,"Cummins to Sharjeel, 1 run stands tall and punches the short of length delivery to cover"
18,"Cummins to Babar Azam, no run good bouncer on middle and off, Azam gets out of the way nice and early"
19,"Cummins to Babar Azam, no run bullet drive, but the bowler does well to put his right hand out on the follow-through and stop that"
20,"Head to Sharjeel, no run drifts one into middle, Sharjeel gets forward and blocks"
21,"Head to Sharjeel, FOUR runs that's the release he has been waiting for. Head errs in length, this one's too short, Sharjeel makes room and cracks it behind point. Poor effort from Cummins. First boundary since the fifth over"
22,"Head to Sharjeel, no run cramped for room, hit back to the bowler this time"
23,"Head to Sharjeel, no run gets forward and dabs the in-drifter back down the pitch"
24,"Head to Sharjeel, no run big, big shout for lbw. Sharjeel looks to get outside the line of the stumps and mow it over square leg, looks like he got a hint of bat on that. Australia have no reviews left. Close call though"
25,"Head to Sharjeel, no run leans forward and turns the full delivery to midwicket"
26,"Cummins to Babar Azam, no run mix-up, but sent back. Azam pushed this towards mid-on and was wandering down the pitch. There was a direct hit at the striker's end but he was just in"
27,"Cummins to Babar Azam, FOUR runs lucky break. Frustration for the bowler. No feet movement from Azam as he looks to thrash this over point, gets a thick inside edge to the fine leg boundary instead"
28,"Cummins to Babar Azam, 1 run gets on top of the bounce and works this to square leg"
29,"Cummins to Sharjeel, 1 run better technique, gets onto his toes and fends this to the leg side as they scamper a run"
30,"Cummins to Babar Azam, 1 run a misfield at mid-off by Warner gives them a single that shouldn't have been"
31,"Cummins to Sharjeel, no run sways out of the way of that quick bouncer on middle"
32,"Head to Babar Azam, 1 run tossed up on middle and leg, worked with the angle to long-on"
33,"Head to Sharjeel, no run pushed through quicker on middle, dabbed to the off side"
34,"Head to Sharjeel, FOUR runs width and he's crashed that into the deep point boundary. Warner it is again. Super effort to get there, sprinted 30 metres and then got in the dive, but couldn't stop it as the ball clipped him on the chest and deflected to the boundary"
35,"Head to Sharjeel, FOUR runs pulled wide of midwicket. That is a bullet hit, long-on was no more than a few yards from the delivery but he had no chance. Sharjeel on the move"
36,"Head to Sharjeel, FOUR runs thick edge that races past short third man. There's a half-century for Sharjeel. The fans are happy. He looked to crack this behind point"
37,"Head to Sharjeel, OUT the party is over! Sharjeel looks to cut again, this time it was too close for him to play that. The drift in ensured he only managed a thick inside edge back onto the stumps. Celebration one delivery, frustration the next."
38,"Cummins to Babar Azam, no run back of a length in the corridor, climbs up on top of the bounce and bunts it back to the bowler"
39,"Cummins to Babar Azam, no run good length outside off, puts a stride in and pushes it to covers"
40,"Cummins to Babar Azam, no run full length, angling in towards off, times the drive nicely but straight to mid-on"
41,"Cummins to Babar Azam, no run bouncer on middle stump, he's comfortably ducked under that"
42,"Cummins to Babar Azam, 2 runs full and angled in on off stump, puts in a half-stride, gets a high elbow in and drives it past Warner at mid-off. Should've been three"
43,"Cummins to Babar Azam, 2 runs good length on off stump, another half-stride, another push past Warner"
44,"Head to Shafiq, no run around the wicket, good length, angled across, forward defence"
45,"Head to Shafiq, 1 run drops it short and wide, cut away to sweeper cover"
46,"Head to Babar Azam, no run Uff! Angled across from middle stump and holds it's line. Outside edge falls safe"
47,"Head to Babar Azam, no run gives him the charge and hits it straight to cover"
48,"Head to Babar Azam, 1 run good length on middle stump, goes back and glances it to the right of midwicket"
49,"Head to Shafiq, no run good length on middle, pushed feebly to midwicket"
50,"Faulkner to Babar Azam, 1 run back of a length, angled across the left-hander, pulled away without any timing, goes to the right of mid-on"
51,"Faulkner to Shafiq, 1 run back of a length, slightly outside off, too close to cut but he goes for it anyway and hits it uppishly to third man"
52,"Faulkner to Babar Azam, 1 run SHOT. Full outside off, gets behind the line and drives it down beautfiully. Deserved four there, bu mid-off puts in a good dive"
53,"Faulkner to Shafiq, 1 run good length, angled across off stump, pushed through the open covers region"
54,"Faulkner to Babar Azam, 1 run good length outside off, waits on it and opens the face to run it down to third man"
55,"Faulkner to Shafiq, 1 run slower ball, good length on off, hangs back and stabs it down to third man"
56,"Head to Shafiq, no run back of a length on off, punched to covers"
57,"Head to Shafiq, 1 run floated up on middle, good stride, uses his wrists to turn it square on the leg side"
58,"Head to Babar Azam, no run good length, steps out and gets beaten in flight, pushed to midwicket"
59,"Head to Babar Azam, 1 run dropped short, pulled away to deep midiwcket"
60,"Head to Shafiq, no run full outside off, hard hands, doesn't connect the cover drive well"
61,"Head to Shafiq, OUT GONE! Grade cricket batting that. Head loops it across him outside off, he steps out early, gets beaten in flight and doesn't know what to do with it next. Flails at it as it keeps drifting away and he can only get a top-edge, straight to short third man"
62,"Faulkner to Babar Azam, no run Did that carry? It did and he's dropped it in his follow through. Good length on middle, pushes at it well away from his body and chips it back to Faulkner, who has to dive low to get to it. He doesn't. Instead, it clips his fingers and hits the stumps at the non-strikers, where Malik is just a"
63,"Faulkner to Babar Azam, 1 run back of a length outside off, chopped to third man"
64,"Faulkner to Malik, no run good length outside off, no feet, defended late"
