,Data
0,"Pollock to Gilchrist, no run In the Pollock channel: outside off stump and slides away, left alone. Two slips in place."
1,"Pollock to Gilchrist, no run And again. A touch wider with a bit of bounce. Gilchrist moves back and across and gets into the position for a cut but resists"
2,"Pollock to Gilchrist, no run Almost sucked into a slash-drive this time. Again a touch wider, Gilchrist went back and across, shaped for a drive but pulled out at the last minute. Will the next ball bend back in?"
3,"Pollock to Gilchrist, no run Nope. Goes on with the angle, but much closer to the off stump and Gilchrist moves into the line and drives to mid-off"
4,"Pollock to Gilchrist, 1 run similar delivery, Gilchrist pushes it to right of mid-off and the first runs are on the board."
5,"Pollock to Hayden, FOUR runs Classy straight drive. Full-pitched on the off and middle stump line, Hayden leant forward and punched through the line, past the bowler."
6,"Ntini to Gilchrist, no run Full in length, angling away from Gilchrist who square-drives and it goes to right of point."
7,"Ntini to Gilchrist, FOUR runs Overpitches it on the legs and Gilchrist jumps on to it. Stays where he is -doesn't get the front foot across and on-drives it past mid-on"
8,"Ntini to Gilchrist, no run on a length, around middle and off stump line, pushed to the off side."
9,"Ntini to Gilchrist, 2 runs full and straight, on the middle and leg, Gilchrist comes into the line, whips it past square-leg and by the time Pollock gets across from deep backward square-leg, they will run two."
10,"Ntini to Gilchrist, no run rushed through the channel outside off stump, left alone"
11,"Ntini to Gilchrist, 2 runs Ntini is yet to settle down. Again on the legs and Gilchrist flicks it away past square-leg and again Pollock has to run around again. He is not going to be impressed with that. The poor fellow has to bowl."
12,"Pollock to Hayden, no run"
13,"Pollock to Hayden, FOUR runs Another four. Australia are off to a flier. On the middle and leg, on a length but Hayden just knives through the line past mid-on. Lovely punch at the point of impact and that imparts velocity"
14,"Pollock to Hayden, 1 run on the middle stump line, punched down the track, it hits the sticks on the other side, richochets towards mid-on and they rush across for a quick single"
15,"Pollock to Gilchrist, 2 runs Now Gilchrist joins in the party. Slightly short in length, outside off and Gilchrist cuts, to the ground, and Gibbs dives to get some touch on it."
16,"Pollock to Gilchrist, no run"
17,"Pollock to Gilchrist, FOUR runs Classy cover drive. Full-pitched on the off stump line - no movement whatsover on this batting paradise- and Gilchrist eases forward to smoke it through covers."
18,"Ntini to Hayden, no run another one full in length, in the slot, outside off stump, Hayden drives but straight to mid-off"
19,"Ntini to Hayden, 1 run Hayden is standing inside the crease. Occasionally, to impose himself on the bowlers and also depending on the track, he stands outside. Not today. leans forward to drive to right of mid-off"
20,"Ntini to Gilchrist, FOUR runs Splat! Another one on a length and outside off, Gilchrist leans forward, drives through the line and through the cover region. Fab stroke."
21,"Ntini to Gilchrist, FOUR runs Look at the flashing blade! Another one in the slot and Gilchirst leans forward, awesome balance and whacks it through covers. Gilchrist is having a party out there."
22,"Ntini to Gilchrist, no run drags back the length, on the middle and off stump line, Gilchrist goes back, pushes it out towards mid-off"
