,Data
0,"Behardien to Finch, no run played off the front foot towards midwicket"
1,"Behardien to Finch, no run good length on off, the bowler dives to his left to stop Finch's drive"
2,"Behardien to Finch, 2 runs Finch backs away far outside leg to try and hit on the off side, Behardien cramps him for room and the result is an inside edge that goes past leg stump and the keeper"
3,"Behardien to Finch, 1 run driven to long off for a single"
4,"Behardien to Warner, no run he's bowling a mix of slower balls, Warner plays this one back to Behardien"
5,"Behardien to Warner, no run stays in his crease and defends on the off side, tight length from Behardien on off stump"
6,"Morkel to Finch, no run run out chance at the bowler's end! Finch tapped the ball on the off side with a bottom edge, QDK ran towards the slip region to collect the ball and threw it at the bowler's end, direct hit would have sent Warner back because he had come down a long way f"
7,"Morkel to Finch, no run outside off on length, pushed straight to point"
8,"Morkel to Finch, no run 141kph, beauty! That one angled in from just outside off on back of length, Finch looked to defend but the ball held its line a bit and just missed the outside edge"
9,"Morkel to Finch, 2 runs towards the pads now, it's tucked towards short fine leg for a quick single and an overthrow at the bowler's end gets them another"
10,"Morkel to Finch, 1 run back of length outside off, taps it late towards third man"
11,"Morkel to Warner, no run attempts a slog and takes a blow on the body! Warner stopped low a bit for the back of length delivery from leg stump but he failed to connect and an edge went on to hit him on the back of his head under the helmet"
12,"Behardien to Finch, FOUR runs short of length and angled towards leg, Finch guides it fine down the leg side for a delicate four"
13,"Behardien to Finch, no run slightly straighter, Finch drives on the off side but the edge goes back to the bowler"
14,"Behardien to Finch, no run outside off on length, guides it late but to point"
15,"Behardien to Finch, no run fuller outside the off stump, drives fiercely off the front foot and straight to cover"
16,"Behardien to Finch, 1 run well outside off again, Finch cuts it late to beat short third man but Morkel dives to his right to save a few runs"
17,"Behardien to Warner, no run offcutter from off stump and going away, pushed off the back foot to cover"
18,"Morkel to Finch, 1 run 138.7kph, pushes the length delivery towards mid-off, the fielder dives to get a hand to it and deflects it and they sneak in a run"
19,"Morkel to Warner, no run slower at 129kph, on the pads and it's clipped to midwicket"
20,"Morkel to Warner, 2 runs 126.5kph, it's a bouncer towards off stump, Warner waits and pulls it towards deep backward square leg for two"
21,"Morkel to Warner, no run back f length towards middle from leg, 138kph and Warner goes back to defend it to cover"
22,"Morkel to Warner, (no ball) makes room for the back of length delivery, not much room as he defends ton off and it's a no ball for overstepping"
23,"Morkel to Warner, 2 runs short ball on the leg side, Warner pulls it off the toe of the bat and it just clears midwicket, gets two"
24,"Morkel to Warner, SIX runs that's high in the air, has he timed it well enough, he has and it's gone for six! Fullish outside the off stump, he got under it and lofted it over long off for six"
25,"Behardien to Finch, 1 run slightly full on middle, driven down the ground to long on"
26,"Behardien to Warner, 1 run pushes the offcutting delivery from outside off to deep cover"
27,"Behardien to Finch, no run brings it in a bit from outside off, Finch taps it towards point"
28,"Behardien to Finch, 1 run angled in towards middle and leg now, flicked past midwicket for one"
29,"Behardien to Warner, 2 runs shorter delivery on the pads, tucked away to deep backward square leg"
30,"Behardien to Warner, no run full on the pads now, driven straight to midwicket this time"
31,"Philander to Finch, no run on length outside off, Finch shuffles across a bit and turns it towards short midwicket, the fielder throws it at the keeper's end but Finch is back in time"
32,"Philander to Finch, no run length delivery outside off, pushed off the back foot towards cover"
33,"Philander to Finch, SIX runs too short, that's another six from Finch! He spotted the short ball outside off, rocked back and smacked it with a pull over deep square leg"
34,"Philander to Finch, no run full and outside off, driven firmly in the air and it falls short of cover"
35,"Philander to Finch, (no ball) back of length outside off, pulled to midwicket and that's another no ball"
36,"Philander to Finch, FOUR runs moves across the stumps, and the full delivery well outside off is smacked down the ground over mid on for a four"
37,"Philander to Finch, no run on length outside off, he leans forward to defend this time. And that's drinks"
38,"Tahir to Warner, 2 runs length delivery outside off, Warner sweeps it to fine leg for two"
39,"Tahir to Warner, no run edges in the air, but it's far from short third man! Looked like a googly outside off, Warner slogged and got a thick edge"
40,"Tahir to Warner, FOUR runs full outside off again, not a googly and Warner smacks it over the covers for four this time"
41,"Tahir to Warner, 2 runs fuller on middle and leg, pushed down towards long on with soft hands and they get two"
42,"Tahir to Warner, no run quicker one outside off, pushed back to the bowler"
43,"Tahir to Warner, FOUR runs he goes down on a knee and sweeps the length delivery from outside off in the air to the fine leg region for four. That's the 100 for Australia"
44,"Philander to Finch, no run shapes it away a bit from outside off, Finch drives it to cover"
45,"Philander to Finch, 1 run on length and closer to off, pushed down the ground to long on"
46,"Philander to Warner, 1 run makes some room and drives the full delivery from middle down to long off"
47,"Philander to Finch, 2 runs shorter outside off, Finch pushes it to cover where AB misfields a bit and it's not too far from him, but they come back for the second as well"
48,"Philander to Finch, no run shorter outside off, swishes it to point"
49,"Philander to Finch, 1 run well outside off again and that's driven through the covers for one, fifty for Finch"
50,"de Villiers to Finch, no run brings it in towards middle and leg, pushed to midwicket"
51,"de Villiers to Finch, FOUR runs fuller towards the pads and it's glanced fine down the leg side off the bat for four more"
52,"de Villiers to Finch, no run back of length on middle stump, Finch defends it back"
53,"de Villiers to Finch, no run shorter and wider outside off, punched to cover"
54,"de Villiers to Finch, no run full and well outside off, driven off the front foot to cover"
55,"de Villiers to Finch, 1 run slower at 107kph, full on middle stump and driven down to long on"
56,"Philander to Finch, no run outside off on length, pushed into the covers"
57,"Philander to Finch, 1 run shapes it away a bit from outside off, tapped a bit wide of backward point for one"
58,"Philander to Warner, no run low full toss outside off, pushes it back to the bowler"
59,"Philander to Warner, FOUR runs too short and wide, it's slow at 113.5kph, Warner waits for it by going on the back foot and crashes it between point and cover point for four, that's his fifty"
60,"Philander to Warner, no run close to the off stump on length, pushed off the front foot towards cover"
61,"Philander to Warner, OUT taken at midwicket! It was a length delivery on middle and off, Warner slogged it without much footwork and AB at midwicket had to jump a bit to take the flat catch"
62,"Steyn to Finch, no run angled into the batsman, Finch clips it to short fine leg"
