,Data
0,"Anyway, enough tattle, we have news from the middle. Australia have won the toss and will bat first. The teams line-up like this:"
1,"Amir to Warner, no run lively start already from Mohammad Aamer, outside off stump, zippy, Warner fences at it and misses"
2,"Amir to Warner, FOUR runs Warner strikes back immediately, dished up full and on leg stump and Warner flicked it past square leg for a boundary"
3,"Amir to Warner, no run this time it's back to an off-stump line, Warner once again flinches at it and misses"
4,"Amir to Warner, no run good ball this, on a length and off-stump line, Warner solidly behind it"
5,"Amir to Warner, no run a touch shorter this time, Warner aiming a big pull shot but probably got through it too quickly and ended up wearing it on the chest"
6,"Amir to Warner, 1 run good ball to finish up a good over, hint of movement away from Warner from outside off, leading edge flies harmlessly down to third man for a single"
7,"Hafeez to Warner, no run starts well, skidding it through and Warner gets back trying to cut but can't get it away"
8,"Hafeez to Warner, 1 run shoved down the ground, ugly shot, but effective and picks up a single"
9,"Hafeez to Watson, no run Watson deals with his first ball well enough, turning it from around middle to midwicket"
10,"Hafeez to Watson, no run good tight bowling this, Watson tries to bunt it down the ground but Mohammad Hafeez skips round and fields"
11,"Hafeez to Watson, 1 run a touch shorter this time, clipped into the midwicket region for a single"
12,"Hafeez to Warner, SIX runs and here is the first big shot! Warner comes down the track and drives handsomely down the ground for six! All timing from Warner and ruins an excellent over"
13,"Amir to Watson, 1 run good stuff from Mohammad Aamer, full and swinging in, Watson trying to drive ends up inside-edging down to fine leg"
14,"Amir to Warner, 1 run a touch short, almost allowed Warner to unleash a massive pull shot, but it was a touch too quick for him and he couldn't get much off it, trickles away for a single"
15,"Amir to Watson, 2 runs fuller to Watson, he loves the drive and throws his hands through the ball, didn't quite time it but it flew down to long off for a couple"
16,"Amir to Watson, 2 runs good running here, making full use of the big outfield, Watson turned it off his legs down to midwicket and collects a couple"
17,"Amir to Watson, 1 run really good ball, deserved a dot really, full and swinging and straight, but Watson squeezed it to cover and raced through for a single"
18,"Amir to Warner, no run yorker to finish up, Warner lost his balance and it almost squeezed under the bat, but hit his toe and rolled away safely"
19,"Hafeez to Watson, FOUR runs Mohammad Hafeez to continue, Watson unfurls a big sweep, doesn't get much of it, but the bottom edge raced away down towards deep fine leg for a boundary"
20,"Hafeez to Watson, 2 runs dropped very close, it was a full toss that Watson chipped to midwicket, and Misbah-ul-Haq couldn't get round quick enough, instead shoving out a hand and it goes down"
21,"Hafeez to Watson, SIX runs full punishment here, in the slot and Watson swipes it powerfully over deep midwicket"
22,"Hafeez to Watson, 1 run on the sweep again, Pakistan really living dangerously here but Watson can't get hold of it, bottom edging away for one"
23,"Hafeez to Warner, FOUR runs oh dear, this is very expensive. Warner on one knee and mowing it straight past the bowler to the boundary, bullet straight"
24,"Hafeez to Warner, no run dot ball to finish a very damaging over, Warner attempting another huge heave but can't connect"
25,"Amir to Watson, no run full again from Aamer, Watson drives tamely towards the covers, and a moment of calm as no run is taken"
26,"Amir to Watson, 2 runs close again this time, Misbah-ul-Haq almost reaching a chance as Watson gets a leading edge on an attempted leg-side hoik, good effort running back from midwicket but he just couldn't reach it"
27,"Amir to Watson, 1 run good ball again, Watson content to drive very correctly in to the off side for a single"
28,"Amir to Warner, FOUR runs oh dear, full toss served up and Warner obliges, banging it powerfully through midwicket for a boundary, really good stuff this from Warner"
29,"Amir to Warner, FOUR runs it's boundaries galore, Warner is an ugly dynamite in Twenty20 cricket, full and he gives himself some room and thumps it all along the carpet through extra cover for four"
30,"Amir to Warner, no run dot ball to finish, but Australia are in full command, this one is yorker length and Warner squeezes it towards midwicket"
31,"Sami to Watson, 1 run good start from Sami, on a length and line outside off, Watson stands tall and punches it into the offside for a single"
32,"Sami to Warner, 1 run touch shorter to Warner, he hops back a touch hurriedly and turns it away towards square leg for another single"
33,"Sami to Watson, 1 run Sami goes full and Watson is on the front foot lacing a drive that rockets straight to mid off for one"
34,"Sami to Warner, OUT gone this time! Sami strikes! That is massive relief for Pakistan, things were looking out of hand, but this was dug in a touch short, Warner tried to pull but could only top-edge it down to Umar Akmal, who made no mistake on the square leg boundary"
35,"Sami to Watson, no run good stuff from Sami, on off stump, decent pace, Watson cuts but straight to the point fielder"
36,"Sami to Watson, FOUR runs poor delivery to finish up and Watson punishes him, on leg stump, a touch short and pulled away firmly for four"
37,"Afridi to Clarke, 1 run starts well enough, zipping it on to leg stump, Clarke turns it away wristily for a single down to fine leg"
38,"Afridi to Watson, no run good ball again, Watson back and trying to force it through the off side, can't get it away"
39,"Afridi to Watson, no run lovely ball this, slower, loopy, inviting a drive the Watson misses"
40,"Afridi to Watson, no run good tight stuff again, on and around off stump, Watson tries to back-cut but can only find short third man"
41,"Afridi to Watson, no run it's like a Test match, good line, good length, Watson stretches forward and defends"
42,"Afridi to Watson, no run Watson edging down the pitch, fired in quicker and almost yorks him, good over"
43,"Hafeez to Clarke, 1 run tidy start, full and Clarke works it away into the leg side for a single"
44,"Hafeez to Watson, FOUR runs well, this is an excellent shot, full and Watson smashes it down the ground firmly for a boundary, just simple cricket well executed"
45,"Hafeez to Watson, 2 runs too short this, not good bowing, Watson waits on it and crashes a pull shot away though midwicket, almost collects four but some sharp fielding on the boundary saves one"
46,"Hafeez to Watson, 1 run nicely bowled, Watson can't get much of it and it runs away for a single"
47,"Hafeez to Clarke, OUT gone! Real bonus for Hafeez and Pakistan! Quicker ball, Clarke gave himself room to try and cut it away, but it zipped through and castled middle stump"
