,Data
0,"McGrath to Strauss, no run"
1,"McGrath to Strauss, 1 run tighter onto the pads this time, and tickled away to fine leg to get off the mark"
2,"McGrath to Vaughan, no run this time it's outside Vaughan's off stump, gently swinging towards the slips, and left well alone"
3,"McGrath to Vaughan, 1 wide wider, and called as much. McGrath mutters to himself as he huffs back to his mark. Oh the indignity"
4,"McGrath to Vaughan, 1 run straying onto the right-hander's pads, and clipped into space at midwicket. Both openers are up and running"
5,"McGrath to Strauss, no run"
6,"McGrath to Strauss, no run a good ball to finish, just short of a length, in that corridor, and Strauss lets it go with the bat tucked inside the line"
7,"Bracken to Vaughan, 1 bye oops, a rare fumble from Adam Gilchrist lets the batsmen cross for a single. Not the tidiest ball ever delivered, in fairness"
8,"Bracken to Strauss, 1 run opens the face, and runs this one down to third man"
9,"Bracken to Vaughan, FOUR runs the first boundary of the day, and appropriately - in the context of England's summer so far - it's a streaky one! Inside-edge of a forward defensive, and it flies down to fine leg"
10,"Bracken to Vaughan, no run good length again, turned off the pads but straight to midwicket"
11,"Bracken to Vaughan, no run"
12,"Bracken to Vaughan, no run"
13,"McGrath to Strauss, no run"
14,"McGrath to Strauss, no run"
15,"McGrath to Strauss, no run"
16,"McGrath to Strauss, 2 runs"
17,"McGrath to Strauss, 3 runs"
18,"McGrath to Vaughan, no run"
19,"Bracken to Strauss, no run"
20,"Bracken to Strauss, no run"
21,"Bracken to Strauss, no run"
22,"Bracken to Strauss, no run"
23,"Bracken to Strauss, FOUR runs well played, uses the pace of the ball to run it past backward point. There we go, I remembered that one"
24,"Bracken to Strauss, no run"
25,"McGrath to Vaughan, no run"
26,"McGrath to Vaughan, no run"
27,"McGrath to Vaughan, no run"
28,"McGrath to Vaughan, 1 run"
29,"McGrath to Strauss, 1 run"
30,"McGrath to Vaughan, no run"
31,"Bracken to Strauss, no run"
32,"Bracken to Strauss, no run"
33,"Bracken to Strauss, OUT"
34,"Bracken to Bell, FOUR runs"
35,"Bracken to Bell, no run"
36,"Bracken to Bell, no run"
37,"McGrath to Vaughan, no run"
38,"McGrath to Vaughan, no run"
39,"McGrath to Vaughan, no run"
40,"McGrath to Vaughan, no run"
41,"McGrath to Vaughan, 1 run"
42,"McGrath to Bell, no run"
43,"Bracken to Vaughan, FOUR runs"
44,"Bracken to Vaughan, 2 runs"
45,"Bracken to Vaughan, no run Nearly back up to date - bet you can't wait!"
46,"Bracken to Vaughan, no run"
47,"Bracken to Vaughan, no run"
48,"Bracken to Vaughan, 1 run"
49,"McGrath to Vaughan, no run"
50,"McGrath to Vaughan, no run tight wicket-to-wicket delivery, and turned into the slips"
51,"McGrath to Vaughan, FOUR runs"
52,"McGrath to Vaughan, no run beautiful shot! That's vintage Vaughan, short of a length and pulled imperiously in front of square. The best shot he's played in Australia for four years, I'll wager"
53,"McGrath to Vaughan, 2 runs"
54,"McGrath to Vaughan, FOUR runs a wide swinging half-volley from McGrath, and Vaughan is onto it like a flash, square-driving all the way to the fence. Kum-bya-yar Michael Vaughan!"
55,"Bracken to Bell, no run"
56,"Bracken to Bell, 3 runs"
57,"Bracken to Vaughan, 2 runs"
58,"Bracken to Vaughan, OUT"
59,"Bracken to Pietersen, no run"
60,"Bracken to Pietersen, no run right, we are officially back up to speed. What a total shambles. Apologies for all that, but it's the end of the first powerplay, and time to take stock. A decent start for England by their recent standards, but Michael Vaughan's dismissal for 26 has tilted the balance to Australia"
61,"McGrath to Bell, no run time to regroup for England, and for Cricinfo, and Bell starts with a watchful defensive stroke"
62,"McGrath to Bell, no run wicket-to-wicket delivery, and another perpendicular face of the bat"
63,"McGrath to Bell, 1 run wider this time, and slapped into the covers to bring the big dog, KP, onto strike"
64,"McGrath to Pietersen, 3 runs a thickish outside-edge to get off the mark, beats the field but pulls up inside the rope"
65,"McGrath to Bell, no run up and onto his toes, and driven square to a diving Michael Clarke at point, who roars with anguish that he failed to field it cleanly. Perfectionists, these Aussies."
66,"McGrath to Bell, no run outside off stump, and left well alone"
67,"Bracken to Pietersen, 1 run a controlled slash from Pietersen goes straight through the gap at fourth slip, and arrives at third man on the second bounce"
68,"Bracken to Bell, 1 run"
69,"Bracken to Pietersen, no run driven firmly, but can't beat the field"
70,"Bracken to Pietersen, no run good length delivery and a hurried defensive prod"
71,"Bracken to Pietersen, no run lovely delivery! Saw Pietersen looking to advance, and hit the deck extra hard, with the ball zipping off a good length and just missing the edge of the bat"
72,"Bracken to Pietersen, no run defensive once again, and a slight inside-edge onto the pads. Lovely over"
73,"Clark to Bell, no run nice start from Clark - just back of a length, wobbly seam, watchful defence"
74,"Clark to Bell, no run more of the same. He's found that awkward length already"
75,"Clark to Bell, no run slightly wider this time, but a checked drive can't beat the field"
76,"Clark to Bell, no run fuller and straighter onto the pads, and clipped to the man at short midwicket"
77,"Clark to Bell, no run nothing more than the basics here for Clark, but they are mighty effective. Back of a length once again, and a dot ball once again"
78,"Clark to Bell, 1 run slightly shorter, jabbing up towards Bell's ribs, and that's fended away for a scampered single. The end of a lovely tight over"
79,"Johnson to Bell, no run fast arm, but a bit wide of off stump first up. Left well alone"
80,"Johnson to Bell, no run"
81,"Johnson to Bell, no run awkward lifter, again on off stump. Bell negotiates with a flick of the wrists into the gully again"
82,"Johnson to Bell, no run more comfortable line and length for the batsman, and that's pushed coolly into the covers"
83,"Johnson to Bell, no run swinging into the pads, Bell misses out on a flick through midwicket"
84,"Johnson to Bell, no run a more forceful, front-foot drive, but again, there's no beating the field. A maiden to start Johnson's spell"
85,"Clark to Pietersen, no run on the pads and flicked away, but a brilliant sprawling stop from Ponting at midwicket. The Aussies are electric in the field"
86,"Clark to Pietersen, no run he's on the walk again, three casual steps down the track, followed by a cool pushed defence."
87,"Clark to Pietersen, no run opens the face and plays into the gully"
88,"Clark to Pietersen, 2 runs on the pads again, and flicked in the air through the vacant square leg"
89,"Clark to Pietersen, 1 wide leg side and called. A rare aberration"
90,"Clark to Pietersen, 1 run down the pitch again, and tucked away to midwicket"
91,"Clark to Bell, no run not an easy time out there for Bell at the moment. He's a bit fidgetty at the crease and can't get this one away through the gully"
92,"Johnson to Pietersen, no run leg-side, and played off the back foot to midwicket"
93,"Johnson to Pietersen, no run a wild flog of a shot through the covers, but again KP can't beat the field. It's a war of attrition out there"
94,"Johnson to Pietersen, no run KP tries to find room in the gully this time, but can't"
95,"Johnson to Pietersen, no run the frustration is palpable. Still no way through. Johnson hasn't conceded a run in ten deliveries"
96,"Johnson to Pietersen, FOUR runs he has now! And it's a streaky slash through the vacant slip cordon, and all the way to the boundary. Well, they all count"
97,"Johnson to Pietersen, no run another rash drive, but this time the ball fizzes through to the keeper. Another fine over"
98,"Clark to Bell, FOUR runs at last, some welcome runs for Bell, steered past point to the boundary"
99,"Clark to Bell, 1 run on the back foot, turned to short midwicket"
100,"Clark to Pietersen, no run lovely delivery. Tight on the stumps, Pietersen can only offer a straight bat, and he's lucky not to get the edge as the ball whistles through"
101,"Clark to Pietersen, FOUR runs that's the shot! He's been looking for that one ever since he came to the crease, but this time Pietersen walks straight into an effortless straight drive. He's starting to find his range now ..."
102,"Clark to Pietersen, 1 run on the back foot again, and tucked to midwicket"
103,"Clark to Bell, no run outside off stump, and left well alone"
104,"Johnson to Pietersen, no run shuffled across his stumps and picked up at midwicket"
105,"Johnson to Pietersen, 1 run good length delivery, driven straight down the ground. Cut off by mid-off, but he can't stop the single"
106,"Johnson to Bell, OUT Gottim! And you have to say that was coming! Johnson's been turning the screw superbly since he came on, and this time Bell couldn't hold himself back - down the track, and a loose drive straight to mid-off, comfortably lodged in Mike Hussey's midriff"
107,"Johnson to PD Collingwood, 1 run off the mark instantly with a nudge through square leg, but England have a bit of regrouping to do here"
108,"Johnson to Pietersen, no run"
109,"Johnson to Pietersen, 3 runs not timed, but effective as the ball pulls up inside the fine leg rope. How much now rests on this man ..."
110,"Clark to Pietersen, no run lodged on the back foot, and unable to find any gaps at midwicket"
111,"Clark to Pietersen, no run"
112,"Clark to Pietersen, 2 runs not the best of throws, and Collingwood quite possibly should have been on his way there! Back for two, and Hayden's throw from mid-on has the batsman sprawling at the non-striker's end"
113,"Clark to Pietersen, 2 runs another flick, another couple of runs, but safer this time as the throw comes in from deep midwicket"
114,"Clark to Pietersen, no run onto the back foot and defended watchfully"
115,"Clark to Pietersen, no run onto the front foot, by way of a change, but it's the same result&"
116,"Johnson to PD Collingwood, no run"
117,"Johnson to PD Collingwood, no run outside off stump, Collingwood takes a swish but the ball keeps a touch low and scuttles through to the keeper"
118,"Johnson to PD Collingwood, no run brilliantly nagging line-and-length bowling going on here. Collingwood connects this time, but can't apply any pace to the ball"
119,"Johnson to PD Collingwood, no run still in that off-stump corridor, and defended with a late shuffle"
120,"Johnson to PD Collingwood, no run banged in back of a length, angled across towards the slips. And another dot ball"
121,"Johnson to PD Collingwood, no run on the legs, but still no way to whip it away. England are under the cosh here"
122,"Clark to Pietersen, 1 run trouble here! Ponting dives, fields, rolls and flings, but just misses the stumps from midwicket. Collingwood would have been out for all money. Brilliant stuff"
123,"Clark to PD Collingwood, no run more watchful in defence, as Collingwood continues to struggle to double his runs tally&"
124,"Clark to PD Collingwood, 1 run nudged into the leg side with minimal foot movement, and there it is. He's doubled his tally"
125,"Clark to Pietersen, FOUR runs Shot! A perfect straight drive - an easy stride followed by a full flowing bat. Shaves the stumps at the non-striker's end, and all the way to the fence"
126,"Clark to Pietersen, no run more brilliant fielding, this time from Andrew Symonds in the covers"
127,"Clark to Pietersen, (no ball) 1 run tucked off the hips to keep the strike, but it's a no-ball, so one more to come"
128,"Clark to PD Collingwood, no run firm wallop through the off side, but nicely intercepted at point by Michael Clarke"
129,"Johnson to Pietersen, 1 run more positive intent from Pietersen as he comes down the track, and edges a drive down to third man"
130,"Johnson to PD Collingwood, no run"
131,"Johnson to PD Collingwood, no run pushed to cover, but with no power"
132,"Johnson to PD Collingwood, no run lovely ball, gently but deceptively swinging, and beats Collingwood's loose drive"
133,"Johnson to PD Collingwood, 2 runs up in the air ... but safe! That was a loose pull from Collingwood, but it spiralled just out of the reach of Symonds, running back from mid-on"
134,"Johnson to PD Collingwood, 1 run good length again, and pushed into the leg side"
135,"Clark to PD Collingwood, no run solid back-foot defence. But solidity isn't the be-all and end-all"
136,"Clark to PD Collingwood, no run pushed into the covers once again. God, England are rubbish at one-dayers"
137,"Clark to PD Collingwood, 1 run on the back foot, and turned to square leg"
138,"Clark to Pietersen, no run a big hooning drive, but again no timing. Picked up in the covers, as the pressure ticks up again"
139,"Clark to Pietersen, no run back and defends. At least there are still wickets intact"
140,"Clark to Pietersen, 1 run driven into the gap at long-on, but no freebies on offer"
141,"Johnson to Pietersen, 1 run glanced to backward square leg"
142,"Johnson to PD Collingwood, no run nope, no way through there"
143,"Johnson to PD Collingwood, no run nor there. Lovely tight bowling from Johnson. That left-arm angle is toying with Collingwood's mind"
144,"Johnson to PD Collingwood, no run opens the face and attempts to pick up a single, but Pietersen rightly sends him back"
145,"Johnson to PD Collingwood, 2 runs oooh ... lucky lucky! Fended into space behind point, but Collingwood should have been run out as he dived for his second run. The pressure is really telling out there for England"
146,"Johnson to PD Collingwood, 2 runs a thickish drive brings up England's 100"
147,"Clarke to Pietersen, 1 run tidy loop and decent line,"
148,"Clarke to PD Collingwood, no run flighted delivery and pushed into the covers"
149,"Clarke to PD Collingwood, no run"
150,"Clarke to PD Collingwood, no run"
151,"Clarke to PD Collingwood, no run more width this time, but the same result. Pressure, pressure"
152,"Clarke to PD Collingwood, 1 run good loop and flight, and glanced down to fine leg"
153,"Johnson to PD Collingwood, no run full onto the stumps and pushed into the covers"
154,"Johnson to PD Collingwood, no run slower delivery, and a mistimed flick is the result from Collingwood"
155,"Johnson to PD Collingwood, 1 run"
156,"Johnson to Pietersen, 1 run back of a length and slapped out to the cover sweeper"
157,"Johnson to PD Collingwood, 2 runs a rare couple for the struggling Collingwood, who slaps the ball off the front foot to cover"
158,"Johnson to PD Collingwood, no run lovely ball, angled away from the right-hander, and just eludes the edge as well"
159,"Clarke to Pietersen, no run"
160,"Clarke to Pietersen, no run"
161,"Clarke to Pietersen, 1 run good flight and loop, Clarke is not afraid to tease the England batsmen at the moment"
162,"Clarke to PD Collingwood, 1 run down on one knee and paddled away for a single"
163,"Clarke to Pietersen, 1 run"
164,"Clarke to PD Collingwood, 1 run another paddle, and another single."
165,"Bracken to PD Collingwood, no run cut, or late cut, but straight to point. Still can't find the gap"
166,"Bracken to PD Collingwood, no run full and straight, clipped down to mid-on"
167,"Bracken to PD Collingwood, no run fuller still and Collingwood times this back to the bowler"
168,"Bracken to PD Collingwood, no run on leg stump this time but Collingwood, despite whipping it forcefully off the back foot, can't find the gap at midwicket"
169,"Bracken to PD Collingwood, no run and it's a touch shorter this time, Collingwood goes for a delicate late glance but misses"
170,"Bracken to PD Collingwood, 1 run and eventually he gets a run, clunking it off the back foot - but the length was again excellent from Bracken and Collingwood can't time it"
171,"Clarke to PD Collingwood, 1 run swept without power to a short fine leg"
172,"Clarke to Pietersen, 1 run ooh, lovely shot punching it straight down the ground but just for a single"
173,"Clarke to PD Collingwood, 2 runs delicately reverse swept down to third man"
174,"Clarke to PD Collingwood, no run ooh and he goes for it again but misses, and is hit on the pad"
175,"Clarke to PD Collingwood, 1 run punched down the ground"
176,"Clarke to Pietersen, no run excellently bowled"
177,"Bracken to PD Collingwood, FOUR runs whipped off his legs to White at deep midwicket, it's in the air and going straight down his throat - but no! The sun beats him! He makes a total hash of it, ducking his head and the ball bobbles over for four"
178,"Bracken to PD Collingwood, 1 run worked off his pads for a single"
179,"Bracken to Pietersen, 1 run pushed down the ground"
180,"Bracken to PD Collingwood, no run good, tight bowling"
181,"Bracken to PD Collingwood, no run driven on the front foot but straight to cover"
182,"Bracken to PD Collingwood, no run a little wider of the off stump but it's just short of a length and Collingwood can't time it. Again."
183,"Clarke to Pietersen, no run Pietersen has absolutely hammered this straight back to Clarke...bump ball, but that would've stung"
184,"Clarke to Pietersen, no run on leg stump and he works it to leg"
185,"Clarke to Pietersen, 1 run just a touch shorter of a length and it's punched off the back foot through midwicket"
186,"Clarke to PD Collingwood, 1 run and he meets the length of this, sweeping it fine - timing it nicely, too"
187,"White to PD Collingwood, no run just outside off, the googly which Collingwood reads - I think - and he cuts it without timing"
188,"White to PD Collingwood, 1 run full, on middle stump and it's well timed down the ground"
189,"White to Pietersen, no run Pietersen comes down the track but White sees him and it hits his pad"
190,"White to Pietersen, no run just outside off, the big non-turner from White again and Pietersen prods it to cover"
191,"White to Pietersen, no run Pietersen comes massively forward, driving to mid on"
192,"White to Pietersen, 2 runs worked through midwicket and they scamper two"
193,"Clarke to PD Collingwood, 2 runs neatly swept to fine leg, who is quite deep, for two"
194,"Clarke to PD Collingwood, 1 run timed, not whacked, to cover"
195,"Clarke to Pietersen, 1 run half a shuffle down the pitch from Pietersen but Clarke adjusts his length and the batsman can only clunk it to mid on"
