,Data
0,"Behrendorff to de Kock, 2 runs short of a length, angled into the pads, worked backward of square"
1,"Behrendorff to de Kock, no run fuller, outside off, driven firmly to the covers and there's a superb save by McDermott"
2,"Behrendorff to de Kock, SIX runs gets the line wrong, and clears deep square with a strong flick off his pads, just has the legs to clear the man on the rope. Similar to how he fell in the ODI series in Adelaide"
3,"Behrendorff to de Kock, 3 runs outside off, full, he comes forward and drives between cover and point"
4,"Behrendorff to Hendricks, FOUR runs hammered! Offers up some width outside off, Hendricks drives on the up. Powerful"
5,"Behrendorff to Hendricks, no run length ball angled across, a swing and a miss...handy first over for South Africa"
6,"Stanlake to de Kock, 1 run over the wicket, full at off stump, swung without much footwork through the leg side"
7,"Stanlake to Hendricks, 1 wide 142kph, pushed down the leg side"
8,"Stanlake to Hendricks, 1 run back of a length outside off, played to backward point with an open face"
9,"Stanlake to de Kock, no run a might swing across the line as this slides across outside off"
10,"Stanlake to de Kock, no run back of a length, taken on the pad as he again aims to leg but that pitched fairly short and must have been outisde leg"
11,"Stanlake to de Kock, no run crunches a drive off the front foot to mid-off"
12,"Stanlake to de Kock, SIX runs this time he connects! Full outside off, a lovely swing of the arms, drives up and over mid-off"
13,"Coulter-Nile to Hendricks, 4 leg byes short of a length, into the hip, he goes for the pull and it glances off the thigh pad to fine leg"
14,"Coulter-Nile to Hendricks, FOUR runs short outside off, clubbed through midwicket, this sits up nicely and its a dismissive shot"
15,"Coulter-Nile to Hendricks, SIX runs miles into the stands as he pulls this from back of a length over deep midwicket"
16,"Coulter-Nile to Hendricks, FOUR runs and again! He's taking apart some average bowling here, short of a length outside off, Hendricks getting onto the front foot and clubs through midwicket"
17,"Coulter-Nile to Hendricks, OUT and then the short ball works! Properly banged in this time, climbs a tough more on Hendricks, takes more top edge than middle out to deep square"
18,"Coulter-Nile to de Kock, no run length ball at off stump, 115kph, a slower one, angled to backward point"
19,"Maxwell to du Plessis, 1 run round the wicket, tapped into midwicket"
20,"Maxwell to de Kock, 1 run full at the stumps, pushed just to the on side and they steal a quick single"
21,"Maxwell to du Plessis, 2 runs gives himself room outside leg stump and carves this over backward point, a slicing drive"
22,"Maxwell to du Plessis, 1 run uses his feet and works a straight delivery through midwicket, Faf wanted the second but go sent back"
23,"Maxwell to de Kock, no run nearly drags this on as he moves outside leg, it's fired in by Maxwell, takes the bottom edge"
24,"Maxwell to de Kock, 1 leg bye attempts a reverse sweep, takes the pad into the leg side"
