,Data
0,"9.40am Sorry that this is becoming more like the Meteorological Office website ... rain has stopped, covers being unpegged in preparation for the toss ... but although there has been no announcement, it's been delayed as it should be happening now. But we are told the start will now be at 10.15am."
1,9.50am The toss remains imminent. The stumps are in the pitch and the players are looking more and more ready to rumble.
2,"Sri Lanka 1 Sanath Jayasuriya, 2 Upul Tharanga, 3 Kumar Sangakkara (wk), 4 Mahela Jayawardene (capt), 5 Chamara Silva, 6 Tillakaratne Dilshan, 7 Russel Arnold, 8 Chaminda Vaas, 9 Dilhara Fernando, 10 Lasith Malinga, 11 Muttiah Muralitharan."
3,"Australia 1 Matthew Hayden 2 Adam Gilchrist (wk), 3 Ricky Ponting (capt), 4 Michael Clarke, 5 Andrew Symonds, 6 Michael Hussey, 7 Shane Watson, 8 Brad Hogg, 9 Nathan Bracken, 10 Glenn McGrath, 11 Shaun Tait."
4,"9.55am The captains on their way, the trophy is joining them as well . We have the toss. Australia win the toss and bat. Ponting called heads, and heads it was. A massive cheer from the stands."
5,"10.00am Experts analysis can't decide if this is a good toss to win or lose! The pitch was covered throughout the downpours, so it should still be true."
6,"Mad V emails to point out that Channel 9 and Fox delayed showing the toss while their experts predicted that Australia would bat if they won it. And, lo and behold, when they showed the delayed transmission, that's what happened."
7,"10.05am As Supertramp once sang, it's raining again. Not that heavy but the main cover is back on. Looks no more than a brief squall, but the sky is very dark."
8,"10.10am The rain is now heavy and all the covers have been rushed back into place. We won't start at 10.15am, that's certain. One sky beyond one side of the ground is bright, the other dark."
9,Just to clarify. If it continues raining then overs get knocked off as the rules are that we have to get the game finished today. The only time we spill over is if each side cannot get 20 overs in today.
10,"10.15am It's really rather nasty now, people huddled under umbrellas and most trying to find shelter under the stands. The only people dry (on the outside) are those packed in the corporate boxes. If we don't start soon then we will have to begin docking overs ... and if we don't start soon then Percy Sonn may start singing."
11,"If there is no play today, aside from the entire Cricinfo staff resigning, the captains toss again and they can change their team selections."
12,"10.20am Sadly for the ICC, the delay is giving several TV stations the chance to savage the format of the competition. And they are really piling in. Back at the ground, the crowd are being pretty patient. Lots of beach-balls bouncing around the Aussie contingent. They are probably seeking asylum from the Gabba fun police."
13,"Otherwise, check out Sambit Bal's blog from the final. He likes blogs, does our Sambit."
14,"10.25am A bit depressing. Everyone has deserted the outfield and is seeking shelter. No sign of any relief, either. In view of that, email us and say what you think of the tournament ... good, bad or downright ugly? Send in your views."
15,10.30am The off-on-off nature of the day continues. The rain has eased and the covers are coming off. The players remain in the dressing-rooms.
