,Data
0,"Tuffey to Watson, 1 run back of a length outside leg stump, Watson's already backed away, in hopes of whacking one over cover, and has to adjust to nudge it around the corner for one"
1,"Tuffey to Hayden, no run shortish length outside off stump, Hayden's coming forward and has to adjust to steer it to backward point"
2,"Tuffey to Hayden, no run good length delivery on off stump, a tad slower perhaps, and Hayden defends solidly off the front foot"
3,"Tuffey to Hayden, 1 run good length on off stump again but this time he pushes with soft hands to mid-off and picks up a single to get Watson on strike"
4,"Tuffey to Watson, no run good length just outside off stump, he comes forward and flicks to midwicket"
5,"Tuffey to Watson, FOUR runs bang, thats four! The slower one is just overpitched enough for Watson to free the front leg and smash that down the ground cleanly"
6,"Gillespie to Hayden, 1 run not the best ball to begin with, down leg stump and Hayden clips past square leg for the single"
7,"Gillespie to Watson, no run fuller outside off stump, but Watson watches it carefully into McCullum's gloves"
8,"Gillespie to Watson, FOUR runs short and wide, he rocks back and places that nicely in the gap between cover and point for another boundary"
9,"Gillespie to Watson, FOUR runs short and wide again, not the way to bowl in the PowerPlays, and Watson gets right over it, cutting superbly backward of point for another four"
10,"Gillespie to Watson, no run again he drops short but is lucky to get away with it, as Watson's checked backfoot drive doesnt beat cover"
11,"Gillespie to Watson, FOUR runs lands this one fuller and wider and Watson goes through with the flashy backfoot drive, as he knew there was no slip, and the ball races away off the thick edge for four more"
12,"Patel to Hayden, 1 run flat down the leg side and Hayden stands tall to punch into midwicket for one"
13,"Patel to Watson, no run tossed up outside off stump, Watson comes forward and defends back to Patel"
14,"Patel to Watson, 1 run flatter trajectory, he shuffles across and taps it in front of square leg for one"
15,"Patel to Hayden, no run quicker one, on middle and leg, and Hayden jams the bat down on it"
16,"Patel to Hayden, 1 run drifts down leg stump and he clips it past short fine leg for one"
17,"Patel to Watson, 1 run flat outside off stump, Watson comes forward and makes it fuller to drive to mid-on for one more"
18,"Gillespie to Watson, no run overpitched outside off stump, he comes to the pitch and drives to mid-off"
19,"Gillespie to Watson, 1 run outside off stump and its steered down to third man"
