,Data
0,"Oram to Ponting, no run good length and Ponting comes forward, the bounce surprises him and it takes the shoulder of the bat and flies to Broom at backward point"
1,"Oram to Ponting, no run good length and Ponting waits for the ball this time and guides to Broom at backward point"
2,"Oram to Ponting, no run identical delivery and result as this time Broom does even better, diving further, to save the single"
3,"Oram to Ponting, 2 runs back of a length and eased behind point, using the pace, and they take two to third man"
4,"Oram to Ponting, 1 run fuller this time and Ponting sees it early and tries to hit over mid off but it takes the edge and loops over backward point to Tuffey at third man"
5,"Oram to Clarke, no run fuller and driven neatly to mid on"
6,"Tuffey to Ponting, no run short and wide but cut straight to point"
7,"Tuffey to Ponting, no run back of a length and Ponting drives but gets it high on the bat and Guptill moves in quickly to save one"
8,"Tuffey to Ponting, no run good channel from Tuffey and Ponting tries to force it through the off side but gets a bottom edge into the ground"
9,"Tuffey to Ponting, no run good length and driven off the back foot to point"
10,"Tuffey to Ponting, 3 runs fuller in length and Ponting drives but closes the face at the last second and works it throguh forward square leg for three"
11,"Tuffey to Clarke, 1 run good length but the line of middle stump allows Clarke to push towards mid on and get a sharp single"
12,"Oram to Clarke, no run angled into middle and worked towards mid wicket where Styris surprises many by diving to save the single"
13,"Oram to Clarke, no run back of a length and Clarke pushes back to the bowler"
14,"Oram to Clarke, no run shorter and wider and Clarke pushes to point"
15,"Oram to Clarke, no run slower ball attacking the stumps and Clarke works it to mid wicket where Styris moves well to prevent one"
16,"Oram to Clarke, 1 run full and driven to long on"
17,"Oram to Ponting, FOUR runs back of a length and Ponting drives on the up through cover point for four. Amazing timing and just a touch of class"
18,"Tuffey to Clarke, no run good length and driven on the up back to the bowler"
19,"Tuffey to Clarke, no run Tuffey really settling on his length and Clarke drives to cover"
20,"Tuffey to Clarke, 1 run slower ball on off stump allows Clarke to work it through the leg side to rotate the strike"
21,"Tuffey to Ponting, no run back to his length and Ponting pushes back to Tuffey"
22,"Tuffey to Ponting, no run good length and Ponting pushes in the air towards the bowler, Tuffey dives to collect it on the bounce. Great agility from the big man"
23,"Tuffey to Ponting, 1 run good length and Ponting pushes into the covers where Guptill dives but parries it towards mid off and they have enough time to get a single"
24,"Oram to Ponting, 1 run good length again as the New Zealanders really look to settle on a length and he pushes back through mid on to the man on the fence"
25,"Oram to Clarke, no run good length and Cl"
26,"Oram to Clarke, 2 runs straighter again and Clarke whips it through forward square leg to the man of the rope for a couple"
27,"Oram to Clarke, 1 run Clarke moves forward and pushes to long on"
28,"Oram to Ponting, 1 run Ponting is pushing towards mid off and steals a quick single"
29,"Oram to Clarke, 1 run back of a length and Clarke pushes nicely with soft hands towards Southee at mid off again and he's weighted it pefectly to get a single"
30,"Tuffey to Clarke, 1 run full and wide and driven majestically through the off side field to the sweeper"
31,"Tuffey to Ponting, 1 run full slower ball driven to long on"
32,"Tuffey to Clarke, FOUR runs Clarke uses his feet and hits on the up over extra cover for four, good stroke"
33,"Tuffey to Clarke, 1 run back of a length and Clarke defends with soft hands into the off side and they take a quick single"
34,"Tuffey to Ponting, no run full and driven to mid wicket off the inside half of the bat"
35,"Tuffey to Ponting, no run good length and Ponting pushes back to the bowler"
36,"Oram to Clarke, 1 run back of a length and wider of off stump and Clarke cuts to the off side sweeper"
37,"Oram to Ponting, no run angled into the pads and Ponting misses out as it takes him on the thigh and falls into the leg side"
38,"Oram to Ponting, no run good length and driven to backward point"
39,"Oram to Ponting, 1 run Ponting moves back and pushes through the covers to the off side sweeper"
40,"Oram to Clarke, no run good length and Clarke pushes into the off side and looks for a quick single but Ponting says no and Clarke is back safely"
41,"Oram to Clarke, no run full and straight and clipped to mid wicket. The players take a well earned drinks break"
42,"Tuffey to Ponting, 1 run straight enough for Ponting to work it through foward square leg to the leg side sweeper"
43,"Tuffey to Clarke, no run attacks the stumps again and Clarke defends into the on side"
44,"Tuffey to Clarke, FOUR runs short delivery and Clarke pulls through wide mid on for four past Bond who is inside the circle"
45,"Tuffey to Clarke, FOUR runs Clarke uses his feet and hits over extra cover for four, good intent from Clarke"
46,"Tuffey to Clarke, no run comes forward and drives to mid on, he looked for the single but hit it too well"
47,"Tuffey to Clarke, OUT Clarke comes down the track and Tuffey bends his back and surprises Clarke as he tries to guide it fine through third man but it takes the outside edge and through to McCullum to complete the catch"
48,"Oram to Ponting, no run good length and driven to mid on"
49,"Oram to Ponting, no run back of a length and pushed into the off side"
50,"Oram to Ponting, 1 run fuller and Ponting is half forward and pushing into the leg side through forward square leg"
51,"Oram to White, no run back of a length and allowed through to the keeper"
52,"Oram to White, no run full and driven to cover. White just biding his time before he explodes later in the innings"
53,"Oram to White, FOUR runs bumper to finish from Oram and White hooks off the top edge fine of long leg for four"
54,"Tuffey to Ponting, no run good length on off stump and Ponting defends into the off side. You won't get through that defence"
55,"Tuffey to Ponting, 1 run slower ball driven to long on with ease. Ponting just looking to take minimal risks while he sets up the innings"
56,"Tuffey to White, no run good channel just outside off and White allows it through to McCullum"
57,"Tuffey to White, 2 runs good length and White plays late, hitting on top of the bounce, through backward point for a couple to third man"
