,Data
0,7.30 pm Pakistan win the toss again and will have a bowl
1,"Abdul Razzaq to Warner, no run gentle length ball from over the stumps, patted away"
2,"Abdul Razzaq to Warner, no run moves away across the left-hander from a length, worked back to the bowler"
3,"Abdul Razzaq to Warner, FOUR runs a thick edge first ball, Razzaq has his hands on his head, making Warner drive with a pitched up ball that moved away enough to take the edge, race past the lone slip and beat third man's dive"
4,"Abdul Razzaq to Warner, no run a leg-before appeal now, big one from the bowler, hit right in front of middle stump, on the knee roll, on the hop as he missed the work to leg, but that pitched clearly outside the leg stump"
5,"Abdul Razzaq to Warner, no run solid start this from Razzaq, not much pace, but he's moved it around, kept it tight, this one is pitched up on the stumps, and is worked to leg"
6,"Abdul Razzaq to Warner, 2 runs too much leg side and works it in front of square leg"
7,"Umar Gul to Watson, no run zip and away swing first ball, widish delivery swerving away from a good length, Watson goes after it, cannot connect"
8,"Umar Gul to Watson, no run this time he has him flailing outside the line, this ball has done the opposite, it has started slightly across outside off, and then nipped in after pitching on a length, beats the inside edge"
9,"Umar Gul to Watson, 1 run into the pads now from short of a length, worked behind square"
10,"Umar Gul to Warner, 1 run fullish into the pads, and whipped in the air, deep square leg in place few metres in from the rope"
11,"Umar Gul to Watson, 1 run goes across, opens up to softly defend a short of a length ball on leg and takes one"
12,"Umar Gul to Warner, 1 run Gul working up some pace, fullish into the stumps, Warner leans across to work to mid on, and beats the direct hit to the other end"
13,"Abdul Razzaq to Warner, 1 run that kicked a bit from a good length, Warner checks his push from the crease, single is on to extra cover"
14,"Abdul Razzaq to Watson, no run that looked a very good shout, full and catching him on the pads as Watson missed the flick, pitched around off, hit him in front of leg stump as it nipped in, some doubt with the angle"
15,"Abdul Razzaq to Watson, FOUR runs smack! Watson breaks free in typical fashion, gets forward to a pitched up ball, reaches with the swing and deposits it cleanly straight down the ground"
16,"Abdul Razzaq to Watson, no run was lining up the swing again, this one held its line from a good length, and he defended solidly to off"
17,"Abdul Razzaq to Watson, no run tries to smash it down the ground again, wider line this time, mistimed off the inner part of the blade"
18,"Abdul Razzaq to Watson, 1 run opens the bat late and runs a length ball down to third man"
19,"Umar Gul to Watson, 1 run back of a length, cramping him as it moves in a bit, dropped towards point"
20,"Umar Gul to Warner, SIX runs Warner gets going now, shortish, he pulls off the front foot, from outside the crease, mows it over wide long on"
21,"Umar Gul to Warner, 1 run Gul replies with a skiddy sharp bouncer into Warner, who pulls his head away and hooks it behind square leg"
22,"Umar Gul to Watson, 1 run tries the swat down the ground again, thick inside edge behind square leg"
23,"Umar Gul to Warner, 1 run pings him on the glove, good delivery, short of a length, getting big on Warner, who tries to weave out of the line, it holds its line and takes glove to roll behind point"
24,"Umar Gul to Watson, 1 run Gul coming back superbly after that six, now he hurls in an inswinging yorker to Watson, who barely gets it away behind square leg"
25,"Arafat to Watson, 2 runs some width first ball, cut late past a diving point, and they charge back for two"
26,"Arafat to Watson, 2 runs more width, Watson slaps it to the left of mid off, Razzaq scrambles and manages to put in an awkward dive to take pace off the ball"
27,"Arafat to Watson, SIX runs carted over deep midwicket, used the angle into him on the back of a length ball, fetching it from middle and heaving it into the stands"
28,"Arafat to Watson, no run missed out this time, crashed a full delivery straight to mid on"
29,"Arafat to Watson, 1 leg bye slower one, down the pads, nudged behind square"
30,"Arafat to Warner, 3 runs pushed in the air, but right in the gap between cover and extra cover, lurches away from them before one of the slides near the rope to haul it back in"
31,"Ajmal to Warner, no run straightens off a length outside off, pushed to point"
32,"Ajmal to Warner, 1 run fired into middle and leg from round the stumps, worked in front of square"
33,"Ajmal to Watson, no run moves forward to work towards midwicket, the ball pops up to vacant forward short leg"
34,"Ajmal to Watson, no run tried to make room and bash him through the off side, cramped for room as it skidded in, forced to covers"
35,"Ajmal to Watson, no run backs away and opens the face to run it from middle, against the turn, wide of short third man"
36,"Ajmal to Watson, no run Watson shuffling about in the crease looking to pull, the ball spins in and goes between his legs"
37,"Raza Hasan to Warner, no run fired in flat to leg stump from over the wicket, rolls away"
38,"Raza Hasan to Warner, 2 runs angled in full to leg again, flicked behind square leg, the throw is very close to the stumps from Arafat, right into Kamran's gloves, direct hit was needed"
39,"Raza Hasan to Warner, 3 wide quick into the pads again, looked to have brushed the pad as he shouldered arms, they run as it is pulled back inside the fine leg rope, given wides"
40,"Raza Hasan to Warner, no run tries to slog-sweep over midwicket, cannot connect with the full delivery angled in"
41,"Raza Hasan to Warner, no run"
42,"Raza Hasan to Warner, 1 wide full, flat and fast down the leg side"
43,"Raza Hasan to Warner, 1 run some flight, Warner comes down the track, and swings it hard to long on"
44,"Raza Hasan to Watson, 1 run punched off the front foot to wide long off"
45,"Malik to Watson, SIX runs slog-swept first ball, tossed up on leg stump from round the wicket, Watson reaches out, and dismisses it high over deep midiwicket"
46,"Malik to Watson, 1 run lines up a big swing again, this one arrives quicker and fuller, hit down to long on"
47,"Malik to Warner, 1 run that has been steered to short fine leg, Warner moves around in the crease, becomes a right-hander, and runs the offbreak from outside his, now, off stump"
48,"Malik to Watson, SIX runs swatted, Malik pitches it shortish and flat now, some width too, Watson readies himself and bashes it flat over midwicket"
49,"Malik to Watson, no run full, swung back to the bowler, Malik threatens to throw it back at Watson"
50,"Malik to Watson, SIX runs oh dear, just got worse for Malik off the last ball, low full toss on the pads, Watson deposits it over deep midwicket once more, thank you very much"
51,"Raza Hasan to Warner, SIX runs they are coming from the other end now, Warner winds up and bursts into a slog sweep over deep square leg"
52,"Raza Hasan to Warner, no run beaten on the cut with a quick one outside off"
53,"Raza Hasan to Warner, no run worked to square leg"
54,"Raza Hasan to Warner, SIX runs he's created so much momentum with his movement down the track, not to the pitch of the ball, but his swing takes it way behind the boundary at wide long on"
55,"Raza Hasan to Warner, SIX runs faster they come, higher they go, full, Warner reaches out, picks it from way outside off, and launches it in front of square leg"
56,"Raza Hasan to Warner, 1 run length, worked to midwicket"
57,"Ajmal to Warner, SIX runs hello, Warner has switch-slog-swept Ajmal over deep midwicket, incredible, he is ready with the right-hander's stance, and carts it with just too much power"
58,"Ajmal to Warner, 1 run worked in front of square leg"
