,Data
0,"Shaheen Shah Afridi to Maxwell, 1 run Horrid fielding from Pakistan. Afridi is the culprit off his own bowling. Full on middle, played back, the bowler lazily lets it sneak through his hands"
1,"Shaheen Shah Afridi to Short, 1 run full and just a shade outside off, looks like a cutter that grips in the pitch and foils the timing, Short drags a heave but it does not carry to wide long-on"
2,"Shaheen Shah Afridi to Maxwell, 2 runs full-toss angling across off, Maxi carves it away to the right of deep third man. 100 up for Australia"
3,"Shaheen Shah Afridi to Maxwell, 1 run full and nipping into the pads, inside-edged away to square leg as Maxwell does not get enough bat onto the leg-side flick"
4,"Shaheen Shah Afridi to Short, no run inswinging yorker, nearly storms through the defences of Short and takes the leg stump. Lucky to get away is Short"
5,"Shaheen Shah Afridi to Short, 1 run Short rides the bounce of this short ball outside off and steers a single down to deep third man"
6,"Shadab to Short, no run flatter wrong'un, spins away past the waft outside off"
7,"Shadab to Short, FOUR runs back of a length and outside off, another googly, Short has a crack at it and slashes an outside edge fine of short third man"
8,"Shadab to Short, no run Short dabs this from outside off to short third man. There's a mix-up between the wickets. Maxi asks his partner to undo his steps. Short slips but dishes out a full-length dive to make his crease"
9,"Shadab to Short, 2 runs full and outside off, driven on the up to cover, where the fielder lets it through his legs. Short celebrates his return with a fifty and gets a hug from Maxi"
10,"Shadab to Short, 1 run opens the face and nurdles a single in front of point for one"
11,"Shadab to Maxwell, OUT Maxwell swings one straight into the lap of Ali at long-on. Pushed through on middle stump, Maxwell winds up and golf-swings it straight to the man in the deep. Two wickets in three overs for Pakistan"
12,"Hasan Ali to Short, no run Hasan hits a hard length on middle and forces the batsman to jab it back to him"
13,"Hasan Ali to Short, 1 run Dropped by Shadab at backward point. He throws himself to his right but the ball bursts out. Back of a length and outside leg following the moving batsman who chips a leading edge and continues to lead a charmed life"
14,"Hasan Ali to Stoinis, no run back of a length on middle stump, defended to the leg side off the back foot"
15,"Hasan Ali to Stoinis, no run pitched up and outside off, forward and drilled through the line to mid-off"
16,"Hasan Ali to Stoinis, 2 runs lifter, slower ball, outside off, periscoped away to third man"
17,"Hasan Ali to Stoinis, no run short inducker, nips back in and cramps the batsman for room. Stoinis inside-edges the ball beside his feet"
18,"Shadab to Short, no run Short skips out, Shadab darts a googly outside off, stabbed into the covers"
19,"Shadab to Short, no run another googly, turns and bounces outside off past the cut. Sarfraz lets the ball bounce out of his gloves now"
20,"Shadab to Short, 1 run full googly outside off, slapped to mid-off"
21,"Shadab to Stoinis, 1 run back of a length and breaks away outside off, lashed off the back foot to sweeper cover's right"
22,"Shadab to Short, FOUR runs Short camps back to this short googly and flashes another four fine of short third man for four"
23,"Shadab to Short, 1 run Short leans back to this skidder outside off and chops a risky single to short third man"
24,"Shaheen Shah Afridi to Head, 1 run full-toss wide outside off, sliced away to sweeper cover"
25,"Shaheen Shah Afridi to Short, OUT on a length and outside off, Short flays it straight to cover. He stays leg-side of this ball and holes out to Farhan. No celebration from Afridi. Short lost his shape while meeting the ball"
26,"Shaheen Shah Afridi to Carey, 1 run full and straight, Carey whips to deep square leg"
27,"Shaheen Shah Afridi to Head, FOUR runs really full and outside off, opens the face and squeezes it away between backward point and third man for four"
28,"Shaheen Shah Afridi to Head, FOUR runs overpitched and outside off, leans into a drive and places it to the right of mid-off for back-to-back fours"
29,"Shaheen Shah Afridi to Head, no run short and thuds in towards off stump, Head looks to pull but falls on the floor"
30,"Faheem to Carey, 1 run Carey jumps across off for a lap-sweep but this ball it too short for the shot. Edges it away behind square"
31,"Faheem to Head, SIX runs really full on middle, right in the slot, Head clears his front leg and walllllllllops it into the stands beyond midwicket. Brute power from Head"
32,"Faheem to Head, 1 wide off-side wide. Re-set the radar, Ashraf"
33,"Faheem to Head, 1 run very full on middle, Head backs away and smears a single down the ground"
34,"Faheem to Carey, OUT Pakistan's fielding veers from ordinary to extraordinary. This rocket drive from Carey seemed destined to fly to the boundary. Instead, Shadab throws himself to his right from mid-off and plucks it out with one hand, inches from the ground. Simply sensational. This was very full and outside off, belted away in the air."
35,"Faheem to Agar, no run back of a length and angling across off, jabbed to short cover"
36,"Faheem to Agar, 2 runs wide yorker, jammed to sweeper cover. And here comes the fumble. Perfectly sumps up Pakistan"
37,"Hasan Ali to Short, 2 runs really full on middle stump, clipped away to deep midwicket"
38,"Hasan Ali to Short, 2 runs middle-stump yorker, squeezed away to the left of deep square leg for two"
39,"Hasan Ali to Short, 1 run slower offcutter outside off, toe-ended away to wide long-on"
40,"Hasan Ali to Stoinis, 1 run slower length ball outside off, punched away down to long-on"
41,"Hasan Ali to Short, SIX runs Short connects with this and middles a six over wide long-on. This was in his swinging arc - on a length and outside off - Short smites it away. Sarfraz shakes his head in disapproval"
42,"Hasan Ali to Short, SIX runs Short now jumps away outside leg, dragged shorter and outside off, Short stays leg-side of the ball and launches another six, this soars over Hasan's head"
43,"Amir to Stoinis, SIX runs back of a length on middle stump, Stoinis lines it up and muscles it over midwicket for a huuuuuuuge six. Three successive sixes for Australia"
44,"Amir to Stoinis, 1 wide slower cutter, floated wide outside off past the tramline. Sarfraz suggested a slower one but Amir's line is wrong"
45,"Amir to Stoinis, 2 runs low full-toss on off, Stoinis clears his front leg and smears it away down the ground. The man at long-on dives across to his left to intercept this muscular drive"
46,"Amir to Stoinis, no run lifter, angling away outside off, Stoinis does not get any bat on the ramp"
47,"Amir to Stoinis, OUT full-toss, angling away outside off, Stoinis is forced to reach out for the ball. He carves this low full-toss to sweeper cover, where Malik, after dropping Finch on 0 earlier in the morning, takes it with both hands"
48,"Amir to Head, no run Head gets behind the line of this short ball on off and fends it back to Amir"
49,"Amir to Head, 1 run full-toss, swinging in at off, clipped to long leg"
50,"Hasan Ali to Head, 1 run mighty full on leg stump, backs away and squeezes a single square through the off side"
51,"Hasan Ali to Agar, 1 run middle-stump yorker, dug out to long-on"
52,"Hasan Ali to Head, 1 run leg-stump yorker, jammed to deep third man now"
53,"Hasan Ali to Agar, FOUR runs Hasan hunts for the yorker again, but overpitches it on middle stump, Agar gets underneath the length and swings a four over mid-off"
54,"Hasan Ali to Agar, (no ball) beamer, slips out of the hand, flies over the ducking Agar to Sarfraz. No-ball, of course. It did not pitch at all, flies into the hands of the keeper"
55,"Hasan Ali to Agar, no run full and swinging away outside off, beats Agar's own swing"
56,"Hasan Ali to Agar, OUT bowled'em. That's a bail trimmer. Good length on off stump, Agar swings for the hills... and does not get bat on ball. Hasan clips the off bail to cap his spell with a wicket"
57,"Amir to Head, OUT Australia continue to lose their way in the end over. Head holes out to long-on. On a length and outside off, Head swings and gets more height as opposed to distance"
58,"Amir to Wildermuth, 1 run low full-toss slanting away outside off, scooped to mid-off for one"
59,"Amir to Tye, no run back of a length and zipping away outside off, Tye can't touch it"
60,"Amir to Tye, OUT Killer yorker from Amir. It floors the middle stump. Ripper from over the wicket, storms under Tye's swinging bat. Can Australia reach 180?"
61,"Amir to Jhye Richardson, 2 runs full and angling across off, backs away and caresses it to sweeper cover"
62,"Amir to Jhye Richardson, FOUR runs Yes, Australia go past 180. Fuller than a good length and slanting away wide outside off, Richardson, having skipped away outside leg, reached out for the ball and carves a four fine of deep third man"
63,"11.36pm Nevertheless, this has been a fine comeback from Pakistan. Australia were 95 for 0 in the tenth over, then lost 8 for 88. But runs on the board in a title bout counts for something. We will be back soon for the chase Cheers."
