,Data
0,"Hello and welcome to Cricinfo's coverage of Australia's tour of New Zealand, which begins with today's Twenty20 in Wellington. The news at the Westpac Stadium is that Daniel Vettori has won the toss and New Zealand will bat."
1,"Tait to McCullum, 2 runs 150 km/h Tait angles into McCullum's pads and he clips it to long leg for a couple. Quick outfield."
2,"Tait to McCullum, no run 153 km/h bouncer from Tait and McCullum is easily out of the way as he ducks"
3,"Tait to McCullum, no run 153 km/h good channel from Tait and McCullum pushes away from his body and misses"
4,"Tait to McCullum, OUT This one is quick again and McCullum pushes away from his body and it takes the outside edge and Haddin takes a remarkable catch diving full stretch to his right, snaring the ball in one hand. What a start!"
5,"Tait to Guptill, no run 153 km/h bouncer again from Tait to welcome Guptill to the crease and he ducks underneath"
6,"Tait to Guptill, no run 150 km/h good channel from Tait and Guptill allows it through to the keeper"
7,"Nannes to Ingram, 1 run 147 km/h good start from Nannes as he bends his back and Ingram punches off the back foot to third man"
8,"Nannes to Guptill, no run 147 kph angled down the leg side and not called wide. It may have taken he pad on the way through."
9,"Nannes to Guptill, no run 147 kph, good line and length, shouldered arms through to the keeper"
10,"Nannes to Guptill, no run 149 kph, a touch fuller this time and Guptill tries to play a square drive but misses"
11,"Nannes to Guptill, FOUR runs 147 kph, good length but too wide from Nannes and Guptill drives on the up through extra cover"
12,"Nannes to Guptill, no run 149 kph, good channel from Nannes and allowed through to the keeper"
13,"Tait to Ingram, no run 150 kph, back of a length and Ingram drives off the back foot from the toes of the bat to cover point"
14,"Tait to Ingram, no run 149 kph, angled into his pads and Ingram whips it straight to square leg and Christian whips it to the bowlers end. Sharp from Christian."
15,"Tait to Ingram, no run 153 kph, quick and short and Ingram is stringly in behind it and defending"
16,"Tait to Ingram, no run 155 kph, this one is short and rapid! Ingram goes inside the line comfortably, well played."
17,"Tait to Ingram, no run 150 kph, another bouncer from Tait angled down leg and Ingram ducks underneath"
18,"Tait to Ingram, 1 run 153 kph, good channel and Ingram swings it off the outside edge to third man"
19,"Nannes to Ingram, no run 150 kph, offers some width and Ingram back foot drives to point off the outside edge"
20,"Nannes to Ingram, 1 bye 150 kph, short and quick from Nannes as Ingram attempts to pull but misses and Haddin does well to get a glove on it"
21,"Nannes to Guptill, no run 148 kph, back of a length and Guptill defends with soft hands behind the wicket"
22,"Nannes to Guptill, no run 150 kph, back of a length played to backward point"
23,"Nannes to Guptill, FOUR runs 148 kph, full on middle and leg and Guptill whips it through mid wicket for four"
24,"Nannes to Guptill, no run 151 kph, good length angled across Guptill and he plays and misses"
25,"Johnson to Ingram, OUT 143 kph, great start from Johnson as he bowls back of a length and Ingram plays all around it trying to work it through the leg side and it takes out middle stump"
26,"Johnson to Taylor, no run 146 kph, full and wide and Taylor looks to play a square drive but misses"
27,"Johnson to Taylor, no run 149 kph, good length from Johnson and Taylor hangs the bat out to dry. Almost looks as if he didn't pick that one up."
28,"Johnson to Taylor, FOUR runs 149 kph, shorter from Johnson angled into Taylor's ribs and he works it fine off his glove for four. Haddin was close to catching that as he stuck out his left mit."
29,"Johnson to Taylor, 1 run 148 kph, good length and Taylor goes back and works it to mid wicket for a single"
30,"Johnson to Guptill, no run 150 kph, Guptill plays it to point and there's a slight mix up as Clarke hits the stumps at the strikers end and Guptill is home safe"
31,"Nannes to Taylor, no run Taylor pushes to point and set off for the run, Guptill makes a late 'no' call and Clarke trhows at the strikers end but misses. Taylor was long gone!"
32,"Nannes to Taylor, 1 run back of a length and Taylor works it into the leg side and they take a sharp single"
33,"Nannes to Guptill, FOUR runs too short and Guptill is onto it quickly and pulls over mid wicket for four. Good stroke"
34,"Nannes to Guptill, no run fuller on leg stump and Guptill pushes nicely to mid on"
35,"Nannes to Guptill, FOUR runs short again and it hurries Guptill on the pull, taking the splice of the bat but it's once bounce four on these short boundaries"
36,"Nannes to Guptill, 2 runs short and wide and he back cuts to third man where Tait bobbles it and they have enough time for an easy two"
37,"Johnson to Taylor, 1 run full on off stump and driven to deep point"
38,"Johnson to Guptill, 1 run good length from Johnson, a fraction straight and Guptill is back and defending with soft hands into the off side and they take a quick single"
39,"Johnson to Taylor, 2 runs short and pulled from high on the bat forwrad of square for a couple to the sweeper on the leg side"
40,"Johnson to Taylor, OUT Taylor walks across to the off side and looks to heave it over mid wicket but he misses and it takes him on his back foot outside the line of off stump and he's given out LBW. The hosts certainly didn't need that and Australia are"
41,"Johnson to Franklin, 1 run waist high full toss and Franklin works it to deep square leg"
42,"Johnson to Guptill, no run good length as Guptill tries to play to third man but misses. Well bowled"
43,"Smith to Franklin, 1 run full and driven to long off"
44,"Smith to Guptill, no run full and Guptill moves back and cuts to short third man"
45,"Smith to Guptill, 1 run uses his feet and drives to the off side sweeper"
46,"Smith to Franklin, no run good length from SMith and Franklin pushes back to the bowler"
47,"Smith to Franklin, no run wrong'un from Smith and Franklin plays back down the pitch"
48,"Smith to Franklin, 1 run shorter this time and Franklin pushes to long on"
49,"Hussey to Franklin, 2 runs chipped over extra cover for a couple"
50,"Hussey to Franklin, 1 run played to long on"
51,"Hussey to Guptill, 1 run played nicely to the point boundary"
52,"Hussey to Franklin, no run played back to the bowler"
53,"Hussey to Franklin, 1 run yorker squeezed to mid wicket for a single"
54,"Hussey to Guptill, 1 run driven to long on"
55,"Smith to Guptill, 1 run driven aerially to long off"
56,"Smith to Franklin, no run played to mid wicket where Clarke fields well to save a run"
57,"Smith to Franklin, 1 run uses his feet and chips to long on"
58,"Smith to Guptill, no run played back to the bowler"
59,"Smith to Guptill, 2 runs chipped over the bowler, hit rather well and Hussey dives in the deep to save four"
60,"Smith to Guptill, 2 runs lapped fine for a couple"
61,"Johnson to Franklin, 1 run good length played to backward point"
62,"Johnson to Guptill, 2 runs droppedgood length and Guptill pulls off the top edge. Haddin moves well towards square leg and puts it down!"
63,"Johnson to Guptill, 1 run played to deep square leg for a single"
64,"Johnson to Franklin, 1 run worked into the off side for a sharp single"
65,"Johnson to Guptill, OUT short and Guptill pulls into mid wicket where Watson moves back from mid wicket and takes the catch half-way between the boundary and the 30m circle"
66,"Johnson to Franklin, no run angled into the pads and played to mid wicket off the pad"
67,"Watson to Hopkins, no run mistimes the cut to the off side."
68,"Watson to Hopkins, 1 run moves forward and drives to the sweeper cover for a single."
69,"Watson to Franklin, 1 run fuller and driven down the ground to long on."
70,"Watson to Hopkins, 1 run short ball and pulled well to deep backward square leg and picks up a single, fielded by Johnson."
71,"Watson to Franklin, no run not short for the pull, he goes for it and gets beaten, goes over the stumps to the keeper."
72,"Watson to Franklin, 1 run hit in the air down the ground and one bounce to the fielder at long on, single taken."
73,"Johnson to Franklin, no run back of a length and timed nicely back at Johnson who parries it to cover"
74,"Johnson to Franklin, no run short and wide and Franklin tries to cut but misses"
75,"Johnson to Franklin, 2 runs half volley and Franklin hits it straight back over the bowler's head for a couple to long on"
76,"Johnson to Franklin, no run bouncer from Johnson and Franklin ducks underneath thinking it may well be a wide but not to be"
77,"Johnson to Franklin, 1 leg bye fullish angled into leg and Franklin tries to whip it over the leg side but it takes him on the back leg"
78,"Johnson to Oram, 1 wide full and angled down the leg side, only just misses the leg stump"
79,"Johnson to Oram, 1 run full and worked into mid wicket for an easy single"
80,"Nannes to Oram, OUT short and angled at the body and Oram pulls to mid wicket where Watson dives full stretch to his right and pulls of a superb one handed grab!"
81,"Nannes to McCullum, 1 run short and cut off the outside edge to third man"
82,"Nannes to Franklin, no run driven to mid off who is inside the circle"
83,"Nannes to Franklin, no run another bouncer and Franklin ducks underneath"
84,"Nannes to Franklin, 1 run half volley driven to mid off. This is turning out to be a great over from the former ski instructor"
85,"Nannes to McCullum, OUT good length from Nannes, McCullum tries to pull, it takes him high on the bat and it loops to Hussey at mid on"
86,"Christian to Franklin, 1 run full and worked off the inside edge to the leg side sweeper"
87,"Christian to Hopkins, 1 run full and whipped off leg stump to fine leg"
88,"Christian to Franklin, 1 run Dropped smashed straight back to the bowler, Christian throws a hand at it and they take one"
89,"Christian to Hopkins, FOUR runs gives himself room and square drives on one knee over cover. Super shot!"
90,"Christian to Hopkins, 1 run good length and pulled off the inside edge to fine leg"
91,"Christian to Franklin, SIX runs half volley on leg stump and Franklin helps it on its way over square leg for half a dozen"
92,"Watson to Hopkins, no run DROPPED slower ball which he tries to hit over the top but he hits it straight to Clarke who puts it down"
93,"Watson to Hopkins, 1 run attempts to drive, it takes the inside edge and falls into the off side"
94,"Watson to Franklin, no run short ball and Franklin goes underneath"
95,"Watson to Franklin, 1 run back of a length and driven neatly to long on"
96,"Watson to Hopkins, 1 run steps across to off stump and tries to heave it over the leg side but gets an edge into the off side"
97,"Watson to Franklin, SIX runs short and Franklin sees it early and pulls over square leg for a maximum"
98,"Tait to Franklin, no run full and wide and Franklin doesn't show any footwork to get closer to the ball and he misses well outside off just inside the wide line"
99,"Tait to Franklin, 1 run yorker squeezed out to point where Clarke misfields and they take one"
100,"Tait to Vettori, 1 bye good length beats Vettori for pace and it goes over the top of middle stump and Haddin can't glove it cleanly"
101,"Tait to Franklin, OUT full delivery and Franklin drives down the ground in the air, he mistimes it and Smith dives forward to his left at mid off to take a good catch"
102,"Tait to Vettori, no run steps away to the off side and actually gives himself too much room missing the ball it it goes just past the off stump"
103,"Tait to Vettori, 1 run yorker played to the squarer of two third man fielders"
104,"Watson to Vettori, 1 run steps away to leg this time and swats it to long on"
105,"Watson to Tuffey, 1 bye slower ball and Tuffey plays far too early, it bounces just over middle stump and Haddin cannot clean up behind the stumps"
106,"Watson to Vettori, 1 run good length and Vettori tries to swing it over the leg side but mistimes it to long off"
107,"Watson to Tuffey, OUT Tuffey swings hard again and misses, Vettori calls him through for a bye, Haddin rolls to collect the ball as it bounces in front of him and he throws down the stumps in the same motion. Superb work from the keeper!"
108,"Watson to Bond, 1 run mistimed drive to long on"
109,"Watson to Tuffey, OUT Tuffey moves across to outside off stump and it takes him on the thigh pad and Haddin collects it and half-appeals and umpire Baxter gives it out! Unlucky for Tuffey there"
110,"Join us in 10 minutes as Australia begin their chase, needing just 119 to win."
111,The players now take their tea. I suspect it will taste a lot better for the Australian's who shocked the hosts with genuine pace up front and they were never able to recover.
112,"That is a poor display from the hosts and Australia were rather hot and cold in the field, taking a couple of very goodgrabs, while also putting down a couple. Clarke had a difficult time with a couple of misfields too."
113,This is Marc Ellison signing off. Goodluck and god speed.
114,We look ahead to Sunday now where the series moves to Christchurch for the second and final T20 international. Thanks for joining us here for live coverage of tonights match. Please join us again at 1400 NZDST or 0200 GMT on Sunday.
115,"Mitchell Johnson is named Man of the Match for his three for 19 off four overs. He picked up the wickets of Ingram, Taylor and Guptill which dented any momentum New Zealand would've hoped for up front."
116,"Clarke is ecstatic with his pacemen and the batting form of Warner and Watson. He feels the team are hungry to be here in New Zealand and with everyone competing for spots, he feels his side stands in good stead looking forward."
117,Vettori is confident his side can get it right for the next match in Christchurch on Sunday but isn't looking forward to bowling with the short boundaries straight down the ground.
118,Australia's reply never looked in doubt with Warner and Watson getting away to a flier before Bond and Vettori pegged it back. Hussey struck a neat 46 while captain Clarke worked the ball into the gaps without taking too many risks to finish 18 not out.
119,"New Zealand were undone by the pace of Tait, Nannes and Johnson atth top of the innings and were chasing their tails as a result for the rest of the innings, eventually being bowled out for 118 from the final ball fo the innings."
120,David Hussey is happy with his team's effort and enjoyed the pace in the wicket which allowed him to score 46 off 36 balls. He hit nicely over the top straight down the ground and pulled strongly whenever the bowlers dropped short.
